Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction 140 sec
1,-33.8284541719098,151.2908987124,2010-07-04 10:17:33,Blow,900,0,0,1
1,-33.8284541719098,151.2908987124,2010-07-04 10:17:33,Blow,900,0,0,1
2,-33.836162987539,151.326561743016,2010-07-04 10:23:39,Blow,350,0,0,1
2,-33.8336167763193,151.326567423338,2010-07-04 10:25:25,Blow,345,0,0,1
2,-33.8336167763193,151.326567423338,2010-07-04 10:25:25,Blow,345,0,0,1
2,-33.8331844008292,151.326568387921,2010-07-04 10:25:43,Blow,350,0,0,2
2,-33.8331844008292,151.326568387921,2010-07-04 10:25:43,Blow,350,0,0,2
2,-33.8336405673448,151.327043268407,2010-07-04 10:26:05,Blow,308,0,0,2
2,-33.8336405673448,151.327043268407,2010-07-04 10:26:05,Blow,308,0,0,2
2,-33.8338893854443,151.327302294127,2010-07-04 10:26:17,Arch Dive,300,0,0,2
2,-33.8338893854443,151.327302294127,2010-07-04 10:26:17,Blow,300,0,0,2
2,-33.8331850328184,151.326727833805,2010-07-04 10:26:39,Blow,250,0,1,1
2,-33.8331850328184,151.326727833805,2010-07-04 10:26:39,Blow,250,0,1,1
2,-33.8327042285653,151.327152002108,2010-07-04 10:27:06,Blow,250,0,1,1
2,-33.8327042285653,151.327152002108,2010-07-04 10:27:06,Blow,250,0,1,1
2,-33.8320252633904,151.327799890738,2010-07-04 10:27:42,Blow,272,0,1,1
2,-33.831610340228,151.328195822679,2010-07-04 10:28:04,Blow,300,0,1,1
2,-33.831610340228,151.328195822679,2010-07-04 10:28:04,Blow,300,0,1,1
2,-33.8309265695674,151.32819744421,2010-07-04 10:28:38,Blow,299,0,1,1
2,-33.8308863477638,151.328197539594,2010-07-04 10:28:40,Blow,300,0,1,1
2,-33.8299446694824,151.328717201518,2010-07-04 10:29:10,-,324,0,0,3
2,-33.8290971590292,151.32918489725,2010-07-04 10:29:37,-,305,0,0,3
2,-33.8277160308832,151.329947068072,2010-07-04 10:30:21,Blow,254,0,2,1
2,-33.8277160308832,151.329947068072,2010-07-04 10:30:21,Blow,254,0,2,1
2,-33.8262054026594,151.330523166872,2010-07-04 10:31:13,Blow,275,0,2,1
2,-33.8262054026594,151.330523166872,2010-07-04 10:31:13,Blow,275,0,2,1
2,-33.8253260802279,151.330538670436,2010-07-04 10:31:40,Blow,258,0,2,1
2,-33.8227052890194,151.331139768546,2010-07-04 10:32:50,Blow,207,0,3,0
2,-33.8227052890194,151.331139768546,2010-07-04 10:32:50,Blow,207,0,3,0
2,-33.8209486974458,151.331672776623,2010-07-04 10:33:34,Blow,204,0,3,0
2,-33.8199519759587,151.331864837254,2010-07-04 10:34:11,Blow,191,0,3,0
2,-33.8198172838658,151.331890791393,2010-07-04 10:34:16,Blow,191,0,3,0
2,-33.8168809962415,151.33245659163,2010-07-04 10:36:05,Blow,156,0,1,2
2,-33.8168809962415,151.33245659163,2010-07-04 10:36:05,Blow,156,0,1,2
2,-33.816368658903,151.33289870616,2010-07-04 10:36:31,Blow,184,0,1,2
2,-33.816368658903,151.33289870616,2010-07-04 10:36:31,Blow,184,0,1,2
2,-33.8162979395933,151.332885144016,2010-07-04 10:36:40,-,179,0,1,2
2,-33.8161172124685,151.332850485205,2010-07-04 10:37:03,Blow,167,0,1,2
2,-33.8161172124685,151.332850485205,2010-07-04 10:37:03,Blow,167,0,1,2
2,-33.8158521620196,151.332552518726,2010-07-04 10:37:15,Blow,145,0,2,1
2,-33.8145710848499,151.331112347411,2010-07-04 10:38:13,Blow,44,1,2,0
2,-33.8145710848499,151.331112347411,2010-07-04 10:38:13,Blow,44,1,2,0
2,-33.8133875555403,151.331169803807,2010-07-04 10:38:44,Arch Dive,66,1,2,0
2,-33.8106152220929,151.330968427108,2010-07-04 10:40:14,Blow,80,1,1,1
2,-33.8106152220929,151.330968427108,2010-07-04 10:40:14,Blow,80,1,1,1
2,-33.8098375399447,151.332649429612,2010-07-04 10:40:46,Blow,150,0,3,0
2,-33.8098375399447,151.332649429612,2010-07-04 10:40:46,Blow,150,0,3,0
2,-33.8093048407663,151.332702050723,2010-07-04 10:41:25,-,103,0,3,0
2,-33.8072013619593,151.332909836645,2010-07-04 10:43:59,Blow,109,0,2,1
2,-33.8053672611899,151.333017983363,2010-07-04 10:44:36,Blow,80,2,1,0
2,-33.805149823446,151.333033235612,2010-07-04 10:44:42,Blow,93,1,2,0
2,-33.8046428729251,151.332878109619,2010-07-04 10:44:57,Blow,111,0,3,0
2,-33.8041021257029,151.332712641894,2010-07-04 10:45:13,Blow,128,0,3,0
2,-33.8041021257029,151.332712641894,2010-07-04 10:45:13,Blow,128,0,3,0
