Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -5 sec
1,-33.8765938029944,151.288388770352,2010-10-29 10:29:20,Blow,339,0,0,2
1,-33.8765672442875,151.288392851825,2010-10-29 10:29:34,Blow,359,0,0,2
1,-33.8765501708331,151.28839547563,2010-10-29 10:29:43,Blow,373,0,0,2
1,-33.8768826380854,151.288287368828,2010-10-29 10:30:02,-,349,0,0,2
1,-33.8770226242969,151.288241850175,2010-10-29 10:30:10,Blow,340,0,0,2
1,-33.8770401225733,151.288236160343,2010-10-29 10:30:11,Blow,339,0,0,2
1,-33.8785012075326,151.288526020179,2010-10-29 10:32:10,-,221,0,1,1
1,-33.8789677724775,151.288618580463,2010-10-29 10:32:48,Blow,215,0,1,1
1,-33.8790659966765,151.288638066838,2010-10-29 10:32:56,Blow,215,0,1,1
1,-33.8792624450744,151.288677039589,2010-10-29 10:33:12,Blow,217,0,1,1
1,-33.8792624450744,151.288677039589,2010-10-29 10:33:12,Blow,217,0,1,1
1,-33.8794894594533,151.288591654604,2010-10-29 10:33:38,Blow,233,0,1,1
1,-33.8794894594533,151.288591654604,2010-10-29 10:33:38,Blow,233,0,1,1
1,-33.8799520921164,151.288867963092,2010-10-29 10:34:23,-,184,0,2,0
1,-33.8800240571974,151.288910944413,2010-10-29 10:34:30,-,177,0,2,0
1,-33.8816484118812,151.289881094217,2010-10-29 10:37:08,Blow,143,0,2,0
1,-33.8817203769621,151.289924075538,2010-10-29 10:37:15,Blow,145,0,2,0
1,-33.8819291847925,151.289972294671,2010-10-29 10:37:29,Blow,139,0,2,0
1,-33.8823766301432,151.290075621386,2010-10-29 10:37:59,-,129,0,2,0
1,-33.8841664115461,151.290488928246,2010-10-29 10:39:59,Blow,87,1,1,0
1,-33.8843533514643,151.290310553038,2010-10-29 10:40:13,Blow,109,0,2,0
1,-33.8845269385312,151.290144918918,2010-10-29 10:40:26,Blow,129,0,2,0
1,-33.8845803499364,151.290093954573,2010-10-29 10:40:30,Blow,135,0,2,0
1,-33.8845803499364,151.290093954573,2010-10-29 10:40:30,Blow,135,0,2,0
1,-33.8849141265915,151.290169010269,2010-10-29 10:40:51,Blow,137,0,2,0
1,-33.8849935972237,151.290186880673,2010-10-29 10:40:56,Arch Dive,137,0,2,0
1,-33.8849935972237,151.290186880673,2010-10-29 10:40:56,Arch Dive,137,0,2,0
1,-33.8854484044861,151.290303923617,2010-10-29 10:41:25,Arch Dive,135,0,2,0
1,-33.8876061300186,151.291350308743,2010-10-29 10:43:34,-,92,1,1,0
1,-33.8884591842988,151.291763995885,2010-10-29 10:44:25,Blow,68,1,1,0
1,-33.8890780668159,151.292064121852,2010-10-29 10:45:02,Blow,63,1,1,0
1,-33.8892443781148,151.29201304632,2010-10-29 10:45:05,Blow,76,1,1,0
1,-33.8901868088082,151.291723618306,2010-10-29 10:45:22,Blow,154,0,2,0
1,-33.8886474562679,151.290171514984,2010-10-29 10:45:41,Arch Dive,184,0,2,0
1,-33.8906562077797,151.290445299274,2010-10-29 10:48:15,-,178,0,2,0
1,-33.891295355988,151.290532412458,2010-10-29 10:49:04,Blow,205,0,2,0
1,-33.8914127505569,151.290548412838,2010-10-29 10:49:13,Blow,210,0,2,0
1,-33.8915431889668,151.290566191039,2010-10-29 10:49:23,Blow,213,0,2,0
1,-33.8915431889668,151.290566191039,2010-10-29 10:49:23,Blow,213,0,2,0
1,-33.8917223615543,151.29057147221,2010-10-29 10:49:36,Blow,206,0,2,0
1,-33.8919153166485,151.290577159626,2010-10-29 10:49:50,Blow,195,0,2,0
1,-33.8919153166485,151.290577159626,2010-10-29 10:49:50,Blow,195,0,2,0
1,-33.8933896599542,151.290657034604,2010-10-29 10:51:47,-,144,0,2,0
1,-33.8940575248704,151.290693217287,2010-10-29 10:52:40,-,134,0,2,0
1,-33.8953932547029,151.290765582653,2010-10-29 10:54:26,Blow,95,1,1,0
1,-33.8955767629934,151.290761145259,2010-10-29 10:54:35,Blow,94,1,1,0
1,-33.8956797598196,151.290730626453,2010-10-29 10:54:43,Blow,94,1,1,0
