Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -40 sec
1,-33.85576672007,151.343575942969,2010-06-25 14:31:34,Blow,2000,0,0,1
1,-33.856142275712,151.341991428848,2010-06-25 14:32:26,Blow,1800,0,0,1
1,-33.8559180527718,151.345502169227,2010-06-25 14:35:17,Blow,169,0,1,2
1,-33.8558380668107,151.346754538602,2010-06-25 14:36:18,Blow,176,0,1,2
1,-33.8558223318675,151.347000906348,2010-06-25 14:36:30,Blow,186,0,1,2
1,-33.855536034958,151.347762987433,2010-06-25 14:36:50,Blow,189,0,2,1
1,-33.855264052894,151.348486964464,2010-06-25 14:37:09,Blow,197,0,2,1
1,-33.855264052894,151.348486964464,2010-06-25 14:37:09,Blow,197,0,2,1
1,-33.8553759506805,151.348948121266,2010-06-25 14:37:25,Blow,152,0,2,1
1,-33.8553899379038,151.349005765866,2010-06-25 14:37:27,Blow,146,0,2,1
1,-33.8545899909783,151.34886335083,2010-06-25 14:37:44,Blow,165,0,2,0
1,-33.8546181037083,151.348929084498,2010-06-25 14:37:46,Arch Dive,167,0,2,1
1,-33.8537425353467,151.349096986697,2010-06-25 14:38:21,-,162,0,2,1
1,-33.8534697551644,151.349197471813,2010-06-25 14:38:33,Arch Dive,144,0,3,1
1,-33.8534697551644,151.349197471813,2010-06-25 14:38:33,Blow,144,0,3,1
1,-33.8508720053168,151.349054986684,2010-06-25 14:40:27,-,149,0,2,2
1,-33.8497782159073,151.348994992945,2010-06-25 14:41:15,Blow,223,0,1,3
1,-33.8495275558343,151.34898124438,2010-06-25 14:41:26,Blow,228,0,1,3
1,-33.8494388364654,151.348956180085,2010-06-25 14:41:30,Blow,225,0,1,3
1,-33.8518125261785,151.34677307566,2010-06-25 14:41:50,Blow,180,0,1,3
1,-33.8520498951498,151.346554765217,2010-06-25 14:41:52,Blow,218,0,1,3
1,-33.8487392360305,151.349058946002,2010-06-25 14:42:07,Blow,187,0,1,3
1,-33.8486528402896,151.349232805981,2010-06-25 14:42:21,Blow,171,0,1,3
1,-33.8486528402896,151.349232805981,2010-06-25 14:42:21,Blow,171,0,1,3
1,-33.8486814948332,151.349563503715,2010-06-25 14:42:32,Arch Dive,168,0,1,3
1,-33.8486814948332,151.349563503715,2010-06-25 14:42:32,Blow,168,0,1,3
1,-33.8474794969443,151.351579526924,2010-06-25 14:45:06,-,204,0,2,2
1,-33.8470658223462,151.352273353093,2010-06-25 14:45:59,Blow,116,0,1,3
1,-33.8468430264837,151.352201606885,2010-06-25 14:46:14,Blow,207,0,2,2
1,-33.8474570980704,151.353213244927,2010-06-25 14:46:34,Blow,200,0,2,2
