Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction 67 sec
1,-33.9194741533668,151.340147543569,2010-07-10 13:57:28,Blow,3000,0,0,1
1,-33.9228369055375,151.338905733884,2010-07-10 14:02:47,Blow,630,0,0,1
2,-33.9289366583399,151.332663997117,2010-07-10 14:02:47,Blow,1500,0,0,1
1,-33.9228369055375,151.338905733884,2010-07-10 14:02:47,Blow,630,0,0,1
2,-33.9289366583399,151.332663997117,2010-07-10 14:02:47,Blow,1500,0,0,1
1,-33.9229739455946,151.33885512722,2010-07-10 14:03:00,Blow,514,0,0,1
2,-33.930220376153,151.332805678834,2010-07-10 14:03:00,Blow,1486,0,0,1
1,-33.9229844871374,151.338851234399,2010-07-10 14:03:01,-,515,0,0,2
2,-33.9303191236771,151.332816577428,2010-07-10 14:03:01,-,561,0,0,2
1,-33.923016111766,151.338839555938,2010-07-10 14:03:04,Blow,482,0,0,2
2,-33.9306153662493,151.332849273209,2010-07-10 14:03:04,Blow,572,0,0,2
1,-33.9231320687374,151.338796734915,2010-07-10 14:03:15,Blow,406,0,0,2
2,-33.9317015890142,151.332969157738,2010-07-10 14:03:15,Blow,614,0,0,2
1,-33.9231531518231,151.338788949274,2010-07-10 14:03:17,Blow,391,0,0,2
2,-33.9318990840624,151.332990954926,2010-07-10 14:03:17,Blow,622,0,0,2
1,-33.9233745242231,151.338707200047,2010-07-10 14:03:38,Blow,226,0,1,1
2,-33.9313601003179,151.332901263416,2010-07-10 14:03:38,Blow,424,0,0,2
1,-33.9233956073088,151.338699414406,2010-07-10 14:03:40,Blow,212,0,1,1
2,-33.9313087685327,151.332892721367,2010-07-10 14:03:40,Blow,406,0,0,2
1,-33.9236380627945,151.338609879539,2010-07-10 14:04:03,Blow,81,1,0,1
2,-33.9307184530031,151.332794487809,2010-07-10 14:04:03,Blow,235,0,1,1
1,-33.9236486043373,151.338605986719,2010-07-10 14:04:04,Blow,76,1,0,1
2,-33.9306927871105,151.332790216784,2010-07-10 14:04:04,Blow,230,0,1,1
1,-33.9237329366802,151.338574844156,2010-07-10 14:04:12,-,90,1,0,1
2,-33.9304874599697,151.33275604859,2010-07-10 14:04:12,-,207,0,1,1
1,-33.9238805182801,151.338520344671,2010-07-10 14:04:26,Blow,164,0,1,1
2,-33.9301281374734,151.33269625425,2010-07-10 14:04:26,Blow,215,0,1,1
1,-33.9240808075944,151.338446381085,2010-07-10 14:04:45,Blow,266,0,1,1
2,-33.9305338355322,151.331708067712,2010-07-10 14:04:45,Blow,109,0,1,1
1,-33.9241440568515,151.338423024163,2010-07-10 14:04:51,Blow,297,0,1,1
2,-33.9306619507087,151.331396008805,2010-07-10 14:04:51,Blow,172,0,1,1
1,-33.9242073061086,151.338399667241,2010-07-10 14:04:57,-,329,0,0,3
2,-33.9305294979013,151.331615506516,2010-07-10 14:04:57,-,175,0,2,1
1,-33.9253141681084,151.337990921107,2010-07-10 14:06:42,-,410,0,0,3
2,-33.9282115737721,151.335456716449,2010-07-10 14:06:42,-,17,1,1,1
1,-33.9256936636512,151.337850779575,2010-07-10 14:07:18,Blow,298,0,1,2
2,-33.9274168569278,151.336773702712,2010-07-10 14:07:18,Blow,89,1,0,2
1,-33.9257990790797,151.337811851372,2010-07-10 14:07:28,Blow,267,0,1,2
2,-33.9271961022488,151.337139532229,2010-07-10 14:07:28,Blow,109,0,2,1
1,-33.9258834114226,151.337780708809,2010-07-10 14:07:36,-,214,0,1,2
2,-33.9269899615157,151.337277192812,2010-07-10 14:07:36,-,98,1,1,1
1,-33.9260309930225,151.337726209324,2010-07-10 14:07:50,Blow,135,0,1,2
2,-33.9266292152328,151.337518098833,2010-07-10 14:07:50,Blow,85,1,1,1
1,-33.9262101992511,151.337660031379,2010-07-10 14:08:07,Blow,61,1,1,1
1,-33.9262629069653,151.337640567277,2010-07-10 14:08:12,Arch Dive,58,1,1,1
1,-33.9266874339243,151.337806096981,2010-07-10 14:08:22,Blow,129,0,2,1
1,-33.9268147920119,151.337855755893,2010-07-10 14:08:25,-,134,0,2,1
1,-33.9277912040175,151.338236474212,2010-07-10 14:08:48,Blow,185,0,3,0
1,-33.9265840736728,151.338594140891,2010-07-10 14:09:05,-,146,0,2,1
1,-33.9260870200015,151.338741415406,2010-07-10 14:09:12,Blow,119,0,2,1
1,-33.9259450046668,151.338783493839,2010-07-10 14:09:14,Arch Dive,112,0,2,1
1,-33.9245248513201,151.339204278167,2010-07-10 14:09:34,-,99,1,1,1
1,-33.9244538436528,151.339225317383,2010-07-10 14:09:35,Blow,101,0,2,2
1,-33.9243832442932,151.339274220037,2010-07-10 14:09:39,Arch Dive,101,0,2,2
1,-33.9242420455739,151.339372025344,2010-07-10 14:09:47,-,101,0,2,2
1,-33.9228653580614,151.34032562709,2010-07-10 14:11:05,-,107,0,2,2
1,-33.9226712098225,151.340460109387,2010-07-10 14:11:16,-,108,0,2,2
1,-33.9208179766325,151.341743804045,2010-07-10 14:13:01,-,142,0,3,1
1,-33.9199354846373,151.342355087215,2010-07-10 14:13:51,Blow,128,0,3,1
1,-33.9196309469163,151.342583081966,2010-07-10 14:14:07,Blow,145,0,3,1
1,-33.9196340268488,151.341813087645,2010-07-10 14:14:10,Blow,72,1,2,1
1,-33.9192452683441,151.342644012269,2010-07-10 14:14:26,Blow,118,0,3,1
1,-33.9192452683441,151.342644012269,2010-07-10 14:14:26,Blow,118,0,3,1
1,-33.9190239919577,151.342893548598,2010-07-10 14:14:39,-,120,0,4,1
1,-33.9190069706972,151.3429127437,2010-07-10 14:14:40,Blow,120,0,4,1
1,-33.9183000677352,151.3436084807,2010-07-10 14:15:21,Blow,118,0,4,1
1,-33.9183000677352,151.3436084807,2010-07-10 14:15:21,Blow,118,0,4,1
1,-33.9179791021306,151.344256195447,2010-07-10 14:15:42,Blow,144,0,4,1
1,-33.917917965825,151.344379569685,2010-07-10 14:15:46,Arch Dive,149,0,4,1
1,-33.9178643173006,151.344214422828,2010-07-10 14:15:49,-,130,0,4,1
1,-33.9178285516177,151.344104324924,2010-07-10 14:15:51,Blow,117,0,4,1
1,-33.9177034644574,151.344616782837,2010-07-10 14:16:01,Blow,46,1,3,2
1,-33.9174523795118,151.34474064171,2010-07-10 14:16:15,-,33,1,3,2
1,-33.9168605364258,151.345032594769,2010-07-10 14:16:48,-,103,0,3,2
1,-33.9153181574743,151.345793442133,2010-07-10 14:18:14,-,80,2,2,2
1,-33.9131301315198,151.346872783742,2010-07-10 14:20:16,-,78,2,2,2
1,-33.9122154649323,151.347323983923,2010-07-10 14:21:07,Blow,68,2,3,1
1,-33.9121078570985,151.347377066298,2010-07-10 14:21:13,Blow,67,2,3,1
1,-33.9120224085654,151.347595180261,2010-07-10 14:21:18,Fluke Up Dive,57,2,3,1
1,-33.9119711394456,151.34772604864,2010-07-10 14:21:21,-,52,2,3,1
1,-33.9118344217926,151.348075030982,2010-07-10 14:21:29,Blow,10,1,4,1
1,-33.9115730590414,151.348037058725,2010-07-10 14:21:39,Blow,63,2,3,1
1,-33.9115417373405,151.34803645511,2010-07-10 14:21:40,-,65,2,3,1
1,-33.9112598420322,151.348031022569,2010-07-10 14:21:49,Blow,81,2,3,1
