Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -979 sec
1,-33.8861965967994,151.33115913783,2010-06-24 10:27:18,Blow,200,0,1,0
1,-33.8861398354723,151.331267150234,2010-06-24 10:27:31,Arch Dive,184,0,1,0
1,-33.8861223704486,151.33130038482,2010-06-24 10:27:35,Arch Dive,185,0,2,0
1,-33.8833617065345,151.333197701295,2010-06-24 10:32:45,-,272,0,1,1
1,-33.8820259014147,151.334115757654,2010-06-24 10:35:15,Fluke Up Dive,384,0,0,2
1,-33.8820259014147,151.334115757654,2010-06-24 10:35:15,Blow,384,0,0,2
1,-33.8816108302736,151.334542931019,2010-06-24 10:35:37,Blow,328,0,0,2
1,-33.8816108302736,151.334542931019,2010-06-24 10:35:37,Blow,328,0,0,2
1,-33.8817474285146,151.334314113316,2010-06-24 10:35:50,Blow,303,0,0,2
1,-33.8817474285146,151.334314113316,2010-06-24 10:35:50,Blow,303,0,0,2
1,-33.8810157462874,151.334909876512,2010-06-24 10:36:11,Blow,282,0,1,1
1,-33.8810157462874,151.334909876512,2010-06-24 10:36:11,Blow,282,0,1,1
1,-33.8802768721632,151.335157618039,2010-06-24 10:36:35,Arch Dive,225,0,2,0
1,-33.8801845128977,151.33518858573,2010-06-24 10:36:38,Fluke Up Dive,206,0,2,0
1,-33.8796551315595,151.335353803234,2010-06-24 10:37:17,-,99,1,0,1
1,-33.8783927606761,151.335747783436,2010-06-24 10:38:50,-,64,1,0,1
1,-33.8766281562155,151.33629850845,2010-06-24 10:41:00,-,43,1,0,1
1,-33.8746056480261,151.336929724043,2010-06-24 10:43:29,Blow,122,0,1,0
1,-33.8744813989081,151.336810206685,2010-06-24 10:43:35,Blow,137,0,1,0
1,-33.8742422054294,151.337070392387,2010-06-24 10:43:57,Fluke Up Dive,131,0,1,0
1,-33.8742313329985,151.33708221901,2010-06-24 10:43:58,Blow,130,0,1,0
1,-33.8739964358734,151.337270722614,2010-06-24 10:44:17,Blow,128,0,1,0
1,-33.8738030592657,151.337249148034,2010-06-24 10:44:26,Blow,136,0,1,0
1,-33.8738934813598,151.3373895829,2010-06-24 10:44:29,Fluke Up Dive,121,0,1,0
1,-33.8735729478608,151.337429478471,2010-06-24 10:44:41,Fluke Up Dive,123,0,1,0
1,-33.8703784689937,151.338459071028,2010-06-24 10:48:12,-,192,0,1,0
1,-33.8689401965181,151.338922631658,2010-06-24 10:49:47,Blow,200,0,1,0
1,-33.8689401965181,151.338922631658,2010-06-24 10:49:47,Blow,200,0,1,0
1,-33.8686677739868,151.338889968988,2010-06-24 10:50:05,Blow,177,0,1,0
1,-33.8686375048166,151.338886339803,2010-06-24 10:50:07,Blow,175,0,1,0
1,-33.8684560823817,151.338994815845,2010-06-24 10:50:19,Blow,163,0,1,0
1,-33.8684258453092,151.339012895186,2010-06-24 10:50:21,Blow,162,0,1,0
1,-33.8684683292167,151.338992266898,2010-06-24 10:50:39,Blow,145,0,1,0
1,-33.868401280167,151.339118413628,2010-06-24 10:50:48,Blow,148,0,1,0
1,-33.8683120957831,151.339502146091,2010-06-24 10:51:00,Fluke Up Dive,138,0,1,0
1,-33.8683120957831,151.339502146091,2010-06-24 10:51:00,Fluke Up Dive,138,0,1,0
1,-33.8604157836156,151.34307887873,2010-06-24 11:00:02,Other,300,0,0,1
1,-33.8607309074218,151.34216342568,2010-06-24 11:00:09,Blow,400,0,0,1
1,-33.8607309074218,151.34216342568,2010-06-24 11:00:09,Blow,400,0,0,1
1,-33.8604562492193,151.342209214414,2010-06-24 11:00:25,Blow,400,0,0,1
1,-33.8604562492193,151.342209214414,2010-06-24 11:00:25,Blow,400,0,0,1
1,-33.8599025122982,151.34250080952,2010-06-24 11:00:41,Blow,356,0,0,1
1,-33.8598332951831,151.342537258909,2010-06-24 11:00:43,Blow,350,0,0,1
1,-33.8595821061465,151.342542195609,2010-06-24 11:00:56,Blow,321,0,0,1
1,-33.8594468505114,151.342544853833,2010-06-24 11:01:03,Blow,300,0,0,1
1,-33.8594548111215,151.342419370368,2010-06-24 11:01:15,Blow,282,0,1,0
1,-33.8594574646582,151.342377542546,2010-06-24 11:01:19,Blow,275,0,1,0
1,-33.8594634351158,151.342283429947,2010-06-24 11:01:28,Arch Dive,253,0,1,0
1,-33.8594647618841,151.342262516036,2010-06-24 11:01:30,Fluke Up Dive,250,0,1,0
1,-33.8587358792619,151.342219484735,2010-06-24 11:02:45,-,146,0,1,0
1,-33.8552080873705,151.342011213235,2010-06-24 11:08:48,Blow,250,0,1,0
1,-33.8546000099421,151.34240608649,2010-06-24 11:09:09,Fluke Up Dive,190,0,1,0
1,-33.8546000099421,151.34240608649,2010-06-24 11:09:09,Blow,190,0,1,0
1,-33.8542189834719,151.342700291097,2010-06-24 11:09:34,Fluke Up Dive,152,0,1,0
1,-33.8541885013543,151.342723827465,2010-06-24 11:09:36,Arch Dive,149,0,1,0
1,-33.8484254832257,151.343801598918,2010-06-24 11:16:52,Fluke Up Dive,112,0,1,0
1,-33.8484254832257,151.343801598918,2010-06-24 11:16:52,Blow,112,0,1,0
1,-33.8483321678168,151.343776655241,2010-06-24 11:16:59,Blow,117,0,1,0
1,-33.8482680230337,151.343801892176,2010-06-24 11:17:06,Blow,115,0,1,0
1,-33.848347319271,151.343543335594,2010-06-24 11:17:13,Blow,116,0,1,0
1,-33.8481744004329,151.343539231883,2010-06-24 11:17:29,Fluke Up Dive,117,0,1,0
1,-33.8480957255111,151.343502992919,2010-06-24 11:17:31,Blow,123,0,1,0
1,-33.8478239121276,151.343549479088,2010-06-24 11:17:44,Fluke Up Dive,134,0,1,0
