Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -13 sec
1,-33.8369222846481,151.297170300542,2010-10-11 10:16:00,Blow,400,0,0,1
1,-33.8376489844861,151.297352406789,2010-10-11 10:16:13,-,351,0,0,1
1,-33.8389346841994,151.297674594765,2010-10-11 10:16:36,Blow,300,0,1,0
1,-33.840150978561,151.298924421371,2010-10-11 10:17:13,-,273,0,1,1
1,-33.8425835672843,151.301424074583,2010-10-11 10:18:27,Blow,197,0,1,1
1,-33.8429122954901,151.301761865558,2010-10-11 10:18:37,Fluke Up Dive,200,0,1,1
1,-33.8450052463492,151.303430019214,2010-10-11 10:19:25,Blow,245,0,1,1
1,-33.8451796589208,151.303569032019,2010-10-11 10:19:29,Blow,250,0,1,1
1,-33.8459986905989,151.30463774344,2010-10-11 10:20:44,Blow,150,0,1,1
1,-33.847231588546,151.304323268785,2010-10-11 10:21:36,Blow,148,0,1,1
1,-33.8484881960689,151.30400274654,2010-10-11 10:22:29,-,192,0,1,1
1,-33.8497922227437,151.303670129115,2010-10-11 10:23:24,-,262,0,1,1
1,-33.8503375429895,151.303531034556,2010-10-11 10:23:47,Blow,300,0,0,2
1,-33.8503474463478,151.305113506915,2010-10-11 10:24:13,-,137,0,1,1
1,-33.8503482081446,151.305235235559,2010-10-11 10:24:15,Blow,124,0,1,1
1,-33.8505947789293,151.304713586388,2010-10-11 10:24:35,-,142,0,1,1
1,-33.8507797070179,151.304322349509,2010-10-11 10:24:50,Blow,158,0,2,0
1,-33.8507797070179,151.304322349509,2010-10-11 10:24:50,Blow,158,0,2,0
1,-33.8508536782533,151.304165854758,2010-10-11 10:24:56,Blow,158,0,2,0
1,-33.8510788610353,151.303652370831,2010-10-11 10:25:14,-,163,0,2,0
1,-33.8514666758267,151.302768037402,2010-10-11 10:25:45,Blow,60,1,1,0
1,-33.8516243344896,151.302610677056,2010-10-11 10:25:58,-,51,1,1,0
1,-33.8521458208359,151.302090177449,2010-10-11 10:26:41,-,34,1,1,0
1,-33.8533343246021,151.300903922531,2010-10-11 10:28:19,-,96,1,1,0
1,-33.8546804870312,151.299560307266,2010-10-11 10:30:10,-,243,0,2,0
1,-33.8553232492721,151.298918761239,2010-10-11 10:31:03,Blow,257,0,1,1
1,-33.8556680456028,151.298823828277,2010-10-11 10:31:16,Blow,276,0,1,1
1,-33.8563576382642,151.298633962353,2010-10-11 10:31:42,Blow,300,0,1,1
1,-33.8563576382642,151.298633962353,2010-10-11 10:31:42,Blow,300,0,1,1
1,-33.8567170011684,151.297211811285,2010-10-11 10:32:53,-,243,0,1,1
1,-33.8568182301555,151.29681120535,2010-10-11 10:33:13,Blow,250,0,1,1
1,-33.8568182301555,151.29681120535,2010-10-11 10:33:13,Blow,250,0,1,1
1,-33.8569965799464,151.296754296914,2010-10-11 10:33:28,Blow,236,0,1,1
1,-33.8570798098489,151.296727739643,2010-10-11 10:33:35,Blow,229,0,1,1
1,-33.8571630397513,151.296701182373,2010-10-11 10:33:42,-,225,0,1,1
1,-33.8572105996955,151.29668600679,2010-10-11 10:33:46,Blow,222,0,2,0
1,-33.8572224896816,151.296682212894,2010-10-11 10:33:47,Blow,220,0,2,0
1,-33.8572700496259,151.296667037311,2010-10-11 10:33:51,Blow,216,0,2,0
1,-33.8572877465183,151.296662858667,2010-10-11 10:33:53,Blow,212,0,2,0
1,-33.8577390172768,151.296556303239,2010-10-11 10:34:44,-,165,0,2,0
1,-33.8578805924167,151.296522874085,2010-10-11 10:35:00,-,156,0,2,0
1,-33.8587831339336,151.29630976323,2010-10-11 10:36:42,Blow,116,0,2,0
1,-33.8590187145051,151.296170568883,2010-10-11 10:37:00,-,110,0,2,0
1,-33.8594375244101,151.295923112268,2010-10-11 10:37:32,Blow,102,0,2,0
1,-33.8597045484553,151.295871661261,2010-10-11 10:37:57,-,92,1,1,0
1,-33.859779315188,151.295857254979,2010-10-11 10:38:04,Blow,90,1,1,0
1,-33.8597899961498,151.295855196938,2010-10-11 10:38:05,Blow,90,1,1,0
1,-33.8597256123915,151.295477709612,2010-10-11 10:38:20,Blow,123,0,2,0
1,-33.8598573770255,151.295374017853,2010-10-11 10:38:29,Blow,122,0,2,0
1,-33.859915939085,151.295327932626,2010-10-11 10:38:33,Blow,123,0,2,0
1,-33.8600522264345,151.295290595757,2010-10-11 10:38:44,-,121,0,2,0
1,-33.8607212734227,151.295107305673,2010-10-11 10:39:38,Blow,106,0,2,0
1,-33.860783222218,151.295090334369,2010-10-11 10:39:43,Other,106,0,2,0
1,-33.8608823402903,151.295063180282,2010-10-11 10:39:51,Blow,105,0,2,0
1,-33.8610531783128,151.295096314533,2010-10-11 10:39:59,Arch Dive,96,1,1,0
1,-33.8612240163353,151.295129448783,2010-10-11 10:40:07,Blow,88,1,1,0
1,-33.8617485048931,151.295082929828,2010-10-11 10:40:44,Other,82,1,1,0
1,-33.8617626802595,151.295081672559,2010-10-11 10:40:45,Blow,82,1,1,0
1,-33.8618988462827,151.295174884589,2010-10-11 10:41:00,Blow,65,1,1,0
1,-33.8619442349571,151.295205955265,2010-10-11 10:41:05,Blow,61,1,1,0
1,-33.8619623904269,151.295218383536,2010-10-11 10:41:07,Blow,57,1,1,0
1,-33.8619714681618,151.295224597671,2010-10-11 10:41:08,Blow,57,1,1,0
1,-33.8620713232455,151.295292953159,2010-10-11 10:41:19,Other,46,1,1,0
1,-33.8620804009803,151.295299167294,2010-10-11 10:41:20,Other,46,1,1,0
1,-33.8620894787152,151.295305381429,2010-10-11 10:41:21,Blow,44,1,1,0
1,-33.8622531527624,151.295311035358,2010-10-11 10:41:31,-,44,1,1,0
1,-33.8624168268095,151.295316689286,2010-10-11 10:41:41,Other,44,1,1,0
1,-33.8625418004706,151.295409452397,2010-10-11 10:41:54,-,43,1,1,0
1,-33.8628974947368,151.295673470484,2010-10-11 10:42:31,-,48,1,1,0
1,-33.8633781626641,151.296030251681,2010-10-11 10:43:21,Blow,85,1,1,0
1,-33.8634166160983,151.296058794177,2010-10-11 10:43:25,Blow,88,1,1,0
1,-33.8636791609738,151.295999383822,2010-10-11 10:43:46,Other,93,1,1,0
1,-33.8637551785231,151.295909579807,2010-10-11 10:44:00,Blow,94,1,1,0
1,-33.8637986171227,151.295858263228,2010-10-11 10:44:08,Blow,88,1,1,0
1,-33.8638040469477,151.295851848655,2010-10-11 10:44:09,Blow,87,1,1,0
1,-33.8638040469477,151.295851848655,2010-10-11 10:44:09,Blow,87,1,1,0
1,-33.8639843957734,151.295678991599,2010-10-11 10:44:21,-,82,1,1,0
1,-33.864014453911,151.295650182089,2010-10-11 10:44:23,Blow,82,1,1,0
1,-33.864014453911,151.295650182089,2010-10-11 10:44:23,Blow,82,1,1,0
1,-33.8641196573926,151.295549348806,2010-10-11 10:44:30,Blow,83,1,1,0
1,-33.8641196573926,151.295549348806,2010-10-11 10:44:30,Blow,83,1,1,0
1,-33.8642248608743,151.295448515523,2010-10-11 10:44:37,Blow,85,1,1,0
1,-33.8642849771496,151.295390896504,2010-10-11 10:44:41,Blow,86,1,1,0
1,-33.8643184160111,151.29538831578,2010-10-11 10:44:45,Blow,86,1,1,0
1,-33.8644103728804,151.29538121879,2010-10-11 10:44:56,Blow,86,1,1,0
1,-33.8644103728804,151.29538121879,2010-10-11 10:44:56,Blow,86,1,1,0
1,-33.8645792714492,151.295267170677,2010-10-11 10:45:06,-,88,1,1,0
1,-33.8647312801611,151.295164527376,2010-10-11 10:45:15,Blow,93,1,1,0
1,-33.8648495091592,151.295084693697,2010-10-11 10:45:22,Blow,98,1,1,0
1,-33.8650521874417,151.294947835962,2010-10-11 10:45:34,Fluke Up Dive,100,0,2,0
1,-33.8651995386318,151.294775316185,2010-10-11 10:45:41,Blow,102,0,2,0
1,-33.8653679399919,151.294578150726,2010-10-11 10:45:49,Other,108,0,2,0
1,-33.8654942410119,151.294430276631,2010-10-11 10:45:55,Other,114,0,2,0
1,-33.865599491862,151.294307048219,2010-10-11 10:46:00,Blow,117,0,2,0
1,-33.865672386162,151.294241969804,2010-10-11 10:46:04,Blow,116,0,2,0
1,-33.865781727612,151.294144352181,2010-10-11 10:46:10,Blow,116,0,2,0
1,-33.865963963362,151.293981656143,2010-10-11 10:46:20,-,117,0,2,0
1,-33.866000410512,151.293949116935,2010-10-11 10:46:22,Blow,118,0,2,0
1,-33.8669480364121,151.293103097537,2010-10-11 10:47:14,Blow,169,0,2,0
1,-33.8673125079121,151.292777705461,2010-10-11 10:47:34,Blow,194,0,2,0
1,-33.8673671786371,151.292728896649,2010-10-11 10:47:37,Blow,198,0,2,0
1,-33.8673942000018,151.292598007656,2010-10-11 10:47:46,-,195,0,1,1
1,-33.8674212213664,151.292467118662,2010-10-11 10:47:55,Blow,191,0,1,1
1,-33.8674932783388,151.292118081347,2010-10-11 10:48:19,Blow,182,0,2,0
1,-33.8675443186943,151.291870846581,2010-10-11 10:48:36,Blow,177,0,1,1
1,-33.8675653353112,151.291769044031,2010-10-11 10:48:43,Blow,175,0,2,0
1,-33.8675609390702,151.29165418096,2010-10-11 10:48:55,Blow,168,0,2,0
1,-33.8675609390702,151.29165418096,2010-10-11 10:48:55,Blow,168,0,2,0
1,-33.8675587409496,151.291596749424,2010-10-11 10:49:01,Other,166,0,2,0
1,-33.8675536120017,151.291462742507,2010-10-11 10:49:15,Blow,164,0,2,0
1,-33.8675500318431,151.291318963308,2010-10-11 10:49:22,-,164,0,2,0
1,-33.8675423600747,151.291010865025,2010-10-11 10:49:37,Blow,150,0,2,0
1,-33.8677984152297,151.290507492301,2010-10-11 10:49:52,Blow,174,0,2,0
1,-33.8680316972024,151.290451095295,2010-10-11 10:50:04,Blow,184,0,2,0
1,-33.8680900176956,151.290436996044,2010-10-11 10:50:07,Blow,183,0,2,0
1,-33.8681668365072,151.290193551344,2010-10-11 10:50:20,-,173,0,2,0
1,-33.8682554735975,151.289912653614,2010-10-11 10:50:35,Other,154,0,2,0
1,-33.8682613827369,151.289893927098,2010-10-11 10:50:36,Blow,156,0,2,0
1,-33.868320590464,151.289820299022,2010-10-11 10:50:43,Blow,147,0,2,0
