Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -24 sec
1,-33.9023748869196,151.312493451113,2010-06-24 14:13:56,Blow,189,0,1,2
1,-33.9021344060299,151.312753320516,2010-06-24 14:14:15,Blow,166,0,1,2
1,-33.9020108388458,151.313036105675,2010-06-24 14:14:19,Blow,190,0,1,2
1,-33.9021368242905,151.312976521729,2010-06-24 14:14:22,Blow,170,0,1,2
1,-33.9022628097352,151.312916937783,2010-06-24 14:14:25,Blow,146,0,1,2
1,-33.9022219500809,151.31301553647,2010-06-24 14:14:30,Blow,144,0,1,2
1,-33.9021892623574,151.313094415419,2010-06-24 14:14:34,Blow,142,0,1,2
1,-33.9021238869104,151.313252173318,2010-06-24 14:14:42,Blow,147,0,1,2
1,-33.902083027256,151.313350772005,2010-06-24 14:14:47,Blow,149,0,1,2
1,-33.9020748553251,151.313370491742,2010-06-24 14:14:48,Blow,151,0,1,2
1,-33.9020585114634,151.313409931217,2010-06-24 14:14:50,Fluke Up Dive,152,0,1,2
1,-33.9020013079473,151.313547969378,2010-06-24 14:14:57,Blow,156,0,2,1
1,-33.901952276362,151.313666287802,2010-06-24 14:15:03,Blow,156,0,2,1
1,-33.9017723883981,151.313637909729,2010-06-24 14:15:06,Blow,172,0,2,1
1,-33.9008628522184,151.314641278518,2010-06-24 14:16:52,-,220,0,3,0
1,-33.9001420876986,151.315436400954,2010-06-24 14:18:16,Blow,205,0,3,0
1,-33.9001420876986,151.315436400954,2010-06-24 14:18:16,Blow,205,0,3,0
1,-33.9001335071686,151.315445866698,2010-06-24 14:18:17,Blow,204,0,3,0
1,-33.9001335071686,151.315445866698,2010-06-24 14:18:17,Blow,204,0,3,0
1,-33.8998331886187,151.315777167713,2010-06-24 14:18:52,Blow,118,0,3,0
1,-33.8998331886187,151.315777167713,2010-06-24 14:18:52,Blow,118,0,3,0
1,-33.8984259816991,151.317329549612,2010-06-24 14:21:36,Blow,346,0,0,3
1,-33.8984259816991,151.317329549612,2010-06-24 14:21:36,Blow,346,0,0,3
1,-33.8983659179891,151.317395809815,2010-06-24 14:21:43,Blow,357,0,0,3
1,-33.8983659179891,151.317395809815,2010-06-24 14:21:43,Blow,357,0,0,3
1,-33.8983401763991,151.317424207045,2010-06-24 14:21:46,Other,362,0,0,3
1,-33.8982200489791,151.317556727451,2010-06-24 14:22:00,Blow,384,0,0,3
1,-33.8981857268591,151.317594590424,2010-06-24 14:22:04,Other,391,0,0,3
1,-33.8981771463291,151.317604056168,2010-06-24 14:22:05,Blow,392,0,0,3
1,-33.8980913410292,151.3176987136,2010-06-24 14:22:15,Blow,373,0,0,3
1,-33.8980741799692,151.317717645087,2010-06-24 14:22:17,Blow,370,0,0,3
1,-33.8980398578492,151.31775550806,2010-06-24 14:22:21,Blow,362,0,0,3
1,-33.8979626330792,151.31784069975,2010-06-24 14:22:30,Blow,345,0,0,3
1,-33.8979626330792,151.31784069975,2010-06-24 14:22:30,Blow,345,0,0,3
1,-33.8979368914892,151.31786909698,2010-06-24 14:22:33,Blow,340,0,0,3
1,-33.8979368914892,151.31786909698,2010-06-24 14:22:33,Blow,340,0,0,3
1,-33.8978768277792,151.317935357183,2010-06-24 14:22:40,Blow,327,0,0,3
1,-33.8978253445992,151.317992151642,2010-06-24 14:22:46,Blow,315,0,0,3
1,-33.8978081835392,151.318011083129,2010-06-24 14:22:48,Blow,312,0,0,3
1,-33.8978081835392,151.318011083129,2010-06-24 14:22:48,Blow,312,0,0,3
1,-33.8977996030092,151.318020548872,2010-06-24 14:22:49,Blow,310,0,0,3
1,-33.8977567003593,151.318067877589,2010-06-24 14:22:54,Blow,300,0,0,3
1,-33.8977567003593,151.318067877589,2010-06-24 14:22:54,Arch Dive,300,0,0,3
1,-33.8977309587693,151.318096274819,2010-06-24 14:22:57,Blow,295,0,1,2
1,-33.8976708950593,151.318162535022,2010-06-24 14:23:04,Blow,282,0,1,2
1,-33.8976708950593,151.318162535022,2010-06-24 14:23:04,Blow,282,0,1,2
1,-33.8976279924093,151.318209863738,2010-06-24 14:23:09,Blow,272,0,1,2
1,-33.8976279924093,151.318209863738,2010-06-24 14:23:09,Fluke Up Dive,272,0,1,2
1,-33.8976344423713,151.318436918623,2010-06-24 14:23:16,Blow,274,0,1,2
1,-33.8976362852175,151.318501791447,2010-06-24 14:23:18,Blow,275,0,1,2
1,-33.8976362852175,151.318501791447,2010-06-24 14:23:18,Fluke Up Dive,275,0,1,2
1,-33.8975829128988,151.318636242371,2010-06-24 14:23:24,Arch Dive,268,0,2,1
1,-33.897164829735,151.319689441275,2010-06-24 14:24:11,-,247,0,2,1
1,-33.8967645373441,151.320697823205,2010-06-24 14:24:56,-,226,0,2,1
1,-33.8960351156541,151.322535319166,2010-06-24 14:26:18,-,211,0,1,2
1,-33.89591947563,151.322826629501,2010-06-24 14:26:31,-,232,0,1,2
1,-33.8950922046889,151.324910618823,2010-06-24 14:28:04,Blow,372,0,0,3
1,-33.8950922046889,151.324910618823,2010-06-24 14:28:04,Blow,372,0,0,3
1,-33.8950388323701,151.325045069747,2010-06-24 14:28:10,Blow,371,0,0,3
1,-33.8949676692784,151.325224337645,2010-06-24 14:28:18,Blow,369,0,0,3
1,-33.8949498785055,151.32526915462,2010-06-24 14:28:20,Blow,369,0,0,3
1,-33.894825343095,151.325582873443,2010-06-24 14:28:34,Blow,366,0,0,3
1,-33.894825343095,151.325582873443,2010-06-24 14:28:34,Blow,366,0,0,3
1,-33.8947897615491,151.325672507392,2010-06-24 14:28:38,Blow,362,0,0,3
1,-33.8947808661627,151.325694915879,2010-06-24 14:28:39,Blow,364,0,0,3
1,-33.8947363892303,151.325806958316,2010-06-24 14:28:44,Blow,337,0,0,3
1,-33.8946741215251,151.325963817727,2010-06-24 14:28:51,Blow,313,0,0,3
1,-33.8946652261386,151.325986226215,2010-06-24 14:28:52,Blow,304,0,0,3
1,-33.8946474353657,151.326031043189,2010-06-24 14:28:54,Blow,297,0,1,2
1,-33.8945673768875,151.326232719575,2010-06-24 14:29:03,Blow,271,0,1,2
1,-33.8945584815011,151.326255128063,2010-06-24 14:29:04,Blow,264,0,1,2
1,-33.8945406907281,151.326299945037,2010-06-24 14:29:06,Blow,258,0,1,2
1,-33.8944648662455,151.326312173858,2010-06-24 14:29:09,Blow,245,0,1,2
1,-33.8943024646478,151.326368100466,2010-06-24 14:29:16,Arch Dive,212,0,1,2
1,-33.8943024646478,151.326368100466,2010-06-24 14:29:16,Fluke Up Dive,212,0,1,2
1,-33.8943539549865,151.326805208483,2010-06-24 14:29:25,Blow,223,0,1,2
