Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -10 sec
1,-33.8696173371699,151.311744125298,2010-11-03 13:46:00,Blow,1000,0,0,1
1,-33.8707013978132,151.312208880934,2010-11-03 13:46:47,-,883,0,0,1
1,-33.8723851515782,151.312930735433,2010-11-03 13:48:00,-,739,0,0,1
1,-33.8769059151118,151.31486886532,2010-11-03 13:51:16,Breach,634,0,0,1
1,-33.8771365663125,151.314967749498,2010-11-03 13:51:26,Blow,600,0,0,1
1,-33.8779703301711,151.313667391036,2010-11-03 13:52:22,Blow,417,0,0,1
1,-33.8780298847325,151.313574508288,2010-11-03 13:52:26,Blow,400,0,0,1
1,-33.8783939951801,151.313211150595,2010-11-03 13:52:38,Blow,352,0,0,1
1,-33.8789401608516,151.312666114056,2010-11-03 13:52:56,Blow,300,0,1,0
1,-33.87930178719,151.312013751658,2010-11-03 13:53:07,Blow,293,0,1,0
1,-33.8793346623117,151.311954445986,2010-11-03 13:53:08,Fluke Up Dive,300,0,0,2
1,-33.8797264968348,151.311463568137,2010-11-03 13:53:41,-,149,0,1,1
1,-33.8797977394754,151.311374317619,2010-11-03 13:53:47,Blow,134,0,1,1
1,-33.8825405811374,151.307938172678,2010-11-03 13:57:38,Blow,193,0,1,1
1,-33.8827186877388,151.307715046383,2010-11-03 13:57:53,Blow,200,0,1,1
1,-33.8830132991654,151.307653845179,2010-11-03 13:58:04,-,199,0,1,1
1,-33.8831472134503,151.30762602645,2010-11-03 13:58:09,Blow,196,0,1,1
1,-33.8834686077339,151.307559261501,2010-11-03 13:58:21,Arch Dive,200,0,1,1
1,-33.8832653845067,151.307479509913,2010-11-03 13:58:34,Fluke Up Dive,197,0,1,1
1,-33.8832653845067,151.307479509913,2010-11-03 13:58:34,Blow,197,0,1,1
1,-33.8831246915033,151.307424297276,2010-11-03 13:58:43,Blow,197,0,1,1
1,-33.8833688887503,151.307231663342,2010-11-03 13:59:03,-,200,0,1,1
1,-33.884736393334,151.306152913316,2010-11-03 14:00:55,-,181,0,1,1
1,-33.8851637385164,151.305815803932,2010-11-03 14:01:30,-,178,0,1,1
1,-33.889046474745,151.302752924393,2010-11-03 14:06:48,Blow,197,0,1,1
1,-33.8892296226803,151.302608448943,2010-11-03 14:07:03,Blow,192,0,1,1
1,-33.8892784621297,151.302569922156,2010-11-03 14:07:07,Blow,190,0,1,1
1,-33.8893003968513,151.302544947622,2010-11-03 14:07:09,Blow,191,0,1,1
1,-33.8894539399028,151.302370125879,2010-11-03 14:07:23,Blow,200,0,1,1
1,-33.8900549656422,151.301981084558,2010-11-03 14:07:57,Fluke Up Dive,215,0,1,1
1,-33.8901702009819,151.301898439821,2010-11-03 14:08:06,Arch Dive,210,0,1,0
1,-33.8903622598813,151.301760698592,2010-11-03 14:08:21,-,203,0,1,0
1,-33.8948948499082,151.298510005598,2010-11-03 14:14:15,Blow,210,0,1,0
1,-33.8950228891745,151.298418178113,2010-11-03 14:14:25,Blow,200,0,1,0
1,-33.8950228891745,151.298418178113,2010-11-03 14:14:25,Blow,200,0,1,0
1,-33.8949973292702,151.29825146397,2010-11-03 14:14:34,Blow,191,0,1,0
1,-33.8949774493447,151.298121797414,2010-11-03 14:14:41,Blow,192,0,1,0
1,-33.894971769366,151.298084749826,2010-11-03 14:14:43,Blow,193,0,1,0
1,-33.8949376894936,151.297862464302,2010-11-03 14:14:55,Arch Dive,197,0,1,0
1,-33.8949234895468,151.297769845334,2010-11-03 14:15:00,Fluke Up Dive,197,0,1,0
1,-33.8949654331395,151.297724977908,2010-11-03 14:15:05,Blow,196,0,1,0
1,-33.8950744864805,151.297608322602,2010-11-03 14:15:18,Arch Dive,189,0,1,0
1,-33.8952590382885,151.29741090593,2010-11-03 14:15:40,Fluke Up Dive,183,0,1,0
1,-33.8954206061255,151.297212403631,2010-11-03 14:15:53,Blow,189,0,1,0
1,-33.8956070305529,151.296983362517,2010-11-03 14:16:08,Blow,190,0,1,0
1,-33.8957313135045,151.296830668441,2010-11-03 14:16:18,Arch Dive,186,0,1,0
1,-33.8969148224978,151.296083522152,2010-11-03 14:17:54,-,163,0,1,0
1,-33.897099745778,151.295966780545,2010-11-03 14:18:09,-,167,0,1,0
1,-33.8977531413681,151.295554293531,2010-11-03 14:19:02,Blow,175,0,1,0
1,-33.8980253608023,151.295362745158,2010-11-03 14:19:18,Blow,183,0,1,0
1,-33.898229525378,151.295219083878,2010-11-03 14:19:30,Arch Dive,172,0,1,0
1,-33.8984006603357,151.295260170389,2010-11-03 14:19:48,Fluke Up Dive,129,0,1,0
