Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -57 sec
1,-33.8975226703385,151.32421060398,2010-07-30 14:57:12,Blow,172,0,1,1
1,-33.8968853803379,151.325091067141,2010-07-30 14:58:25,-,99,1,1,0
1,-33.8964925303375,151.325633818405,2010-07-30 14:59:10,Blow,168,0,2,0
1,-33.8964925303375,151.325633818405,2010-07-30 14:59:10,Arch Dive,168,0,2,0
1,-33.8955183453091,151.326010478068,2010-07-30 15:00:11,-,124,0,2,0
1,-33.8940650528897,151.326572380189,2010-07-30 15:01:42,Arch Dive,191,0,2,0
1,-33.8937476704151,151.32679132912,2010-07-30 15:01:55,-,200,0,2,0
1,-33.8926246247359,151.32756607149,2010-07-30 15:02:41,-,198,0,2,0
1,-33.8925269685899,151.327633440392,2010-07-30 15:02:45,Blow,198,0,2,0
1,-33.8924781405169,151.327667124843,2010-07-30 15:02:47,Arch Dive,198,0,2,0
1,-33.8905999864135,151.328243763097,2010-07-30 15:04:16,Arch Dive,86,1,1,0
1,-33.8900536035423,151.328490429631,2010-07-30 15:04:35,Blow,111,0,2,0
1,-33.8895793406839,151.328560872732,2010-07-30 15:04:55,Blow,118,0,2,0
1,-33.889531914398,151.328567917042,2010-07-30 15:04:57,Blow,119,0,2,0
1,-33.8885105090043,151.329585298674,2010-07-30 15:05:55,Blow,282,0,2,0
1,-33.8885105090043,151.329585298674,2010-07-30 15:05:55,Blow,282,0,2,0
1,-33.8876832396944,151.330510519174,2010-07-30 15:06:36,Blow,266,0,1,1
1,-33.887562175893,151.330645917296,2010-07-30 15:06:42,Blow,262,0,1,1
1,-33.8875106933254,151.331113825734,2010-07-30 15:06:54,-,270,0,2,0
1,-33.8873691162645,151.332400573938,2010-07-30 15:07:27,Blow,300,0,0,2
1,-33.8873691162645,151.332400573938,2010-07-30 15:07:27,Blow,300,0,0,2
1,-33.8872921481974,151.332771504127,2010-07-30 15:07:40,-,282,0,2,0
1,-33.8871026883397,151.333684563054,2010-07-30 15:08:12,Blow,236,0,2,0
1,-33.8871026883397,151.333684563054,2010-07-30 15:08:12,Arch Dive,236,0,2,0
1,-33.8870516128078,151.333991128725,2010-07-30 15:08:24,-,221,0,2,0
1,-33.8868643358572,151.335115202853,2010-07-30 15:09:08,-,173,0,2,0
1,-33.8866983403784,151.336111541284,2010-07-30 15:09:47,Blow,150,0,2,0
1,-33.8866983403784,151.336111541284,2010-07-30 15:09:47,Arch Dive,150,0,2,0
1,-33.8867847735194,151.33647664145,2010-07-30 15:09:59,Blow,161,0,2,0
1,-33.8868096245598,151.336764478125,2010-07-30 15:10:12,-,166,0,2,0
1,-33.8868497685483,151.337229445063,2010-07-30 15:10:33,Arch Dive,170,0,1,1
1,-33.8868459538511,151.337259962575,2010-07-30 15:10:35,Arch Dive,170,0,1,1
1,-33.8867761460759,151.338451740731,2010-07-30 15:11:26,Blow,143,0,1,1
1,-33.8867761460759,151.338451740731,2010-07-30 15:11:26,Blow,143,0,1,1
1,-33.8867244878081,151.338882773559,2010-07-30 15:11:40,Blow,132,0,1,1
1,-33.8867153627495,151.338954728792,2010-07-30 15:11:43,Blow,129,0,1,1
1,-33.8867062376909,151.339026684024,2010-07-30 15:11:46,Arch Dive,129,0,1,1
1,-33.8868467787603,151.339270449452,2010-07-30 15:11:57,-,132,0,1,1
1,-33.8868851081428,151.339336930932,2010-07-30 15:12:00,Fluke Up Dive,136,0,1,1
1,-33.8867518945064,151.339636285348,2010-07-30 15:12:37,-,104,0,1,1
1,-33.8864926679707,151.340218812858,2010-07-30 15:13:49,-,110,0,1,1
1,-33.8862910473319,151.340671889811,2010-07-30 15:14:45,Blow,179,0,1,0
1,-33.8862838465948,151.340688071131,2010-07-30 15:14:47,Blow,180,0,1,0
1,-33.8862743649864,151.340437742745,2010-07-30 15:15:02,Blow,213,0,1,0
1,-33.8856395673911,151.339815586839,2010-07-30 15:15:36,Blow,274,0,1,0
1,-33.8856022263561,151.339778989433,2010-07-30 15:15:38,Fluke Up Dive,276,0,1,0
1,-33.8829914131292,151.334793576583,2010-07-30 15:18:10,Blow,291,0,1,0
1,-33.8829398839208,151.334695180277,2010-07-30 15:18:13,Blow,296,0,1,0
1,-33.8828883547124,151.33459678397,2010-07-30 15:18:16,Blow,300,0,1,0
1,-33.8835085661499,151.336923361434,2010-07-30 15:18:28,Blow,204,0,1,0
1,-33.8840254090145,151.338862175987,2010-07-30 15:18:38,Blow,292,0,1,0
1,-33.8840254090145,151.338862175987,2010-07-30 15:18:38,Blow,292,0,1,0
1,-33.8843871990197,151.340219346174,2010-07-30 15:18:45,Blow,400,0,0,1
1,-33.8841961033574,151.340355341372,2010-07-30 15:18:54,Blow,401,0,0,1
1,-33.8841111719519,151.340415783683,2010-07-30 15:18:58,Blow,399,0,0,1
1,-33.8840262405464,151.340476225993,2010-07-30 15:19:02,Blow,396,0,0,1
1,-33.8836228163704,151.340763326967,2010-07-30 15:19:21,Arch Dive,350,0,0,1
1,-33.8836228163704,151.340763326967,2010-07-30 15:19:21,Arch Dive,350,0,0,1
1,-33.8826987783836,151.342390937664,2010-07-30 15:20:40,-,63,1,0,0
1,-33.8810261526607,151.345337119051,2010-07-30 15:23:03,Blow,725,0,0,1
1,-33.8809793659272,151.34541952972,2010-07-30 15:23:07,Blow,773,0,0,1
1,-33.8807922189932,151.345749172392,2010-07-30 15:23:23,Blow,976,0,0,1
1,-33.8807688256264,151.345790377726,2010-07-30 15:23:25,Blow,1000,0,0,1
1,-33.8797678490752,151.344655023096,2010-07-30 15:23:37,Blow,990,0,0,1
1,-33.8795176049374,151.344371184438,2010-07-30 15:23:40,Blow,1000,0,0,1
