Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -50 sec
1,-33.8563299393154,151.328886594754,2010-07-01 10:37:00,Blow,1000,0,0,1
1,-33.8561502883491,151.328972082204,2010-07-01 10:37:15,Blow,950,0,0,1
1,-33.8561143581559,151.328989179694,2010-07-01 10:37:18,-,928,0,0,1
1,-33.855982614114,151.329051870491,2010-07-01 10:37:29,Blow,864,0,0,1
1,-33.8557790096856,151.329148756268,2010-07-01 10:37:46,Blow,776,0,0,1
1,-33.8555634285262,151.329251341208,2010-07-01 10:38:04,Blow,671,0,0,1
1,-33.8553119171735,151.329371023638,2010-07-01 10:38:25,Blow,546,0,0,1
1,-33.8523656413275,151.330773017819,2010-07-01 10:42:31,-,418,0,0,1
1,-33.8512158751437,151.3313201375,2010-07-01 10:44:07,Blow,400,0,0,1
1,-33.8511200612951,151.331365730807,2010-07-01 10:44:15,Blow,400,0,0,1
1,-33.8466417140633,151.337819873725,2010-07-01 10:44:29,Blow,400,0,0,1
1,-33.8463209009798,151.337686087354,2010-07-01 10:44:44,Blow,300,0,1,0
1,-33.8456684643512,151.338409294938,2010-07-01 10:45:07,Blow,197,0,1,0
1,-33.8455259521016,151.338596015472,2010-07-01 10:45:20,Arch Dive,165,0,1,0
1,-33.8412078486856,151.342030745078,2010-07-01 10:49:25,-,246,0,1,2
1,-33.84041472765,151.342661613781,2010-07-01 10:50:10,Blow,300,0,1,2
1,-33.8401937407106,151.342176269972,2010-07-01 10:50:17,Blow,250,0,1,2
1,-33.8396987810919,151.342167813924,2010-07-01 10:50:32,Blow,194,0,1,2
1,-33.839357998642,151.342297976093,2010-07-01 10:50:46,Blow,145,0,1,2
1,-33.8385355946933,151.342590653717,2010-07-01 10:51:27,Blow,99,1,0,2
1,-33.8376130096127,151.342608987361,2010-07-01 10:52:03,Arch Dive,72,1,2,0
1,-33.8359982558915,151.34283382154,2010-07-01 10:54:35,Blow,105,0,3,0
1,-33.8339589208951,151.341769980806,2010-07-01 10:54:51,Blow,84,1,2,0
1,-33.8335212949452,151.341654433061,2010-07-01 10:55:14,Blow,114,0,3,0
1,-33.8333805479662,151.341585397443,2010-07-01 10:55:22,Blow,126,0,3,0
1,-33.8330983453846,151.341181462296,2010-07-01 10:55:36,Arch Dive,119,0,3,0
1,-33.8304246968308,151.342385797156,2010-07-01 10:57:33,-,135,0,3,0
1,-33.8273854211244,151.343754827382,2010-07-01 10:59:46,-,400,0,0,3
1,-33.8265194848472,151.343846339578,2010-07-01 11:00:44,Blow,354,0,0,2
1,-33.8262804836235,151.343343060684,2010-07-01 11:00:57,Blow,281,0,1,1
1,-33.8260782518187,151.342917209313,2010-07-01 11:01:08,Blow,219,0,2,0
1,-33.8255453749565,151.343565933208,2010-07-01 11:01:22,Blow,200,0,2,0
1,-33.8254031330616,151.344552081643,2010-07-01 11:01:40,Blow,200,0,2,0
1,-33.8248277994699,151.344488765704,2010-07-01 11:01:55,Blow,176,0,2,0
1,-33.8243286792124,151.344624945575,2010-07-01 11:02:16,Blow,153,0,2,0
1,-33.8239803569379,151.344975321243,2010-07-01 11:02:40,Arch Dive,145,0,2,0
