Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction 3 sec
1,-33.8178679898385,151.316279834345,2010-10-17 13:41:36,Breach,2000,0,0,1
1,-33.8155401494462,151.321450073736,2010-10-17 13:43:45,-,1023,0,0,1
1,-33.8159446100273,151.320206971738,2010-10-17 13:43:13,Blow,1316,0,0,1
1,-33.8157859807645,151.320530859358,2010-10-17 13:43:21,Breach,1250,0,0,1
1,-33.8156118502474,151.321181969542,2010-10-17 13:43:38,Other,1104,0,0,1
1,-33.8156118502474,151.321181969542,2010-10-17 13:43:38,Blow,1104,0,0,1
1,-33.8155606353894,151.321373472538,2010-10-17 13:43:43,Blow,1041,0,0,1
1,-33.815468448645,151.321718177929,2010-10-17 13:43:52,Fluke Up Dive,977,0,0,1
1,-33.8153967478438,151.321986282123,2010-10-17 13:43:59,Blow,917,0,0,1
1,-33.8152943181279,151.322369288113,2010-10-17 13:44:09,Blow,842,0,0,1
1,-33.8152431032699,151.322560791109,2010-10-17 13:44:14,Breach,816,0,0,1
1,-33.8152328602983,151.322599091708,2010-10-17 13:44:15,Blow,800,0,0,1
1,-33.8150500265247,151.322319441613,2010-10-17 13:44:22,-,184,0,1,1
1,-33.8149716691932,151.322199591572,2010-10-17 13:44:25,Breach,167,0,1,1
1,-33.8147888354196,151.321919941477,2010-10-17 13:44:32,Blow,132,0,1,1
1,-33.8144754060935,151.321440541314,2010-10-17 13:44:44,Breach,92,1,0,1
1,-33.8150708431488,151.320703651337,2010-10-17 13:44:59,-,220,0,1,1
1,-33.8151899305598,151.320556273342,2010-10-17 13:45:02,Breach,233,0,2,0
1,-33.8157205568565,151.320231631586,2010-10-17 13:45:16,Breach,206,0,2,0
1,-33.8160205045611,151.320121744816,2010-10-17 13:45:44,-,182,0,2,0
1,-33.8160312169791,151.320117820289,2010-10-17 13:45:45,Blow,182,0,2,0
1,-33.8160419293971,151.320113895761,2010-10-17 13:45:46,Breach,182,0,2,0
1,-33.8160051003131,151.32026411678,2010-10-17 13:45:48,Blow,196,0,2,0
1,-33.8158123885487,151.32003877976,2010-10-17 13:45:54,Blow,175,0,2,0
1,-33.815566336153,151.319919836308,2010-10-17 13:46:06,-,154,0,2,0
1,-33.8154843186878,151.319880188491,2010-10-17 13:46:10,Arch Dive,146,0,2,0
1,-33.8156549053397,151.319764547964,2010-10-17 13:46:15,Breach,136,0,2,0
1,-33.8156577157353,151.319801534178,2010-10-17 13:46:25,Fluke Up Dive,133,0,2,0
1,-33.8157586641755,151.319421232726,2010-10-17 13:46:47,Breach,113,0,2,0
1,-33.8157627559077,151.319403465849,2010-10-17 13:46:48,-,113,0,2,0
1,-33.8158200401588,151.31915472957,2010-10-17 13:47:02,Breach,122,0,2,0
1,-33.8158836372699,151.319208582983,2010-10-17 13:47:13,Blow,135,0,2,0
1,-33.8159125450477,151.319233061807,2010-10-17 13:47:18,Breach,138,0,2,0
1,-33.8159645790477,151.31927712369,2010-10-17 13:47:27,Blow,145,0,2,0
1,-33.8159645790477,151.31927712369,2010-10-17 13:47:27,Blow,145,0,2,0
1,-33.815999268381,151.319306498278,2010-10-17 13:47:33,Blow,143,0,2,0
1,-33.815767932724,151.320811702454,2010-10-17 13:47:44,Blow,114,0,2,0
1,-33.8157469022097,151.320948539198,2010-10-17 13:47:45,Breach,119,0,2,0
1,-33.8156627801526,151.321495886171,2010-10-17 13:47:49,Blow,144,0,2,0
1,-33.8158893495345,151.320499247406,2010-10-17 13:48:01,Blow,76,1,1,0
1,-33.8159271110982,151.320333140945,2010-10-17 13:48:03,Blow,72,1,1,0
1,-33.8160781573528,151.319668715102,2010-10-17 13:48:11,Blow,88,1,1,0
1,-33.8160781573528,151.319668715102,2010-10-17 13:48:11,Blow,88,1,1,0
1,-33.8161914420437,151.31917039572,2010-10-17 13:48:17,Blow,124,0,2,0
1,-33.81620237473,151.319153205092,2010-10-17 13:48:18,Blow,126,0,2,0
1,-33.8164017297405,151.318989919688,2010-10-17 13:48:30,Other,144,0,2,0
1,-33.8164349555756,151.318962705454,2010-10-17 13:48:32,Breach,145,0,2,0
1,-33.8165014072458,151.318908276986,2010-10-17 13:48:36,-,150,0,2,0
1,-33.8165346330809,151.318881062752,2010-10-17 13:48:38,Blow,150,0,2,0
1,-33.8164875783951,151.318984622054,2010-10-17 13:48:42,Blow,136,0,2,0
1,-33.8164052326951,151.319165850832,2010-10-17 13:48:49,Blow,113,0,2,0
1,-33.8164317529752,151.3191173199,2010-10-17 13:48:50,Arch Dive,118,0,2,0
1,-33.816617394936,151.318777603375,2010-10-17 13:48:57,Breach,155,0,2,0
1,-33.8166851193661,151.318788061189,2010-10-17 13:49:06,-,154,0,2,0
1,-33.8166926443028,151.318789223168,2010-10-17 13:49:07,Arch Dive,153,0,2,0
1,-33.8167754186064,151.318802004941,2010-10-17 13:49:18,-,150,0,2,1
1,-33.8168657178466,151.318815948694,2010-10-17 13:49:30,Breach,145,0,2,1
1,-33.8169312094634,151.318851229683,2010-10-17 13:49:37,Fluke Up Dive,143,0,2,1
1,-33.8169967010802,151.318886510673,2010-10-17 13:49:44,-,139,0,2,1
1,-33.8171463962043,151.318967152936,2010-10-17 13:50:00,Breach,136,0,1,2
1,-33.8172399556569,151.31901755435,2010-10-17 13:50:10,Arch Dive,134,0,1,2
1,-33.8172774977199,151.318927343846,2010-10-17 13:50:31,Breach,139,0,1,2
1,-33.8173707277952,151.318856732272,2010-10-17 13:50:36,Arch Dive,147,0,1,2
1,-33.8177226539537,151.318968587296,2010-10-17 13:50:57,Breach,138,0,1,1
1,-33.8179619500439,151.319168299774,2010-10-17 13:51:08,Breach,130,0,1,1
1,-33.8180120746956,151.319144385189,2010-10-17 13:51:21,Fluke Up Dive,125,0,1,1
1,-33.818015930438,151.319142545605,2010-10-17 13:51:22,Breach,125,0,1,0
1,-33.818077622317,151.319113112269,2010-10-17 13:51:38,Breach,133,0,1,0
1,-33.8180891895444,151.319107593518,2010-10-17 13:51:41,Breach,135,0,1,0
