Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -32 sec
1,-33.8115193898787,151.321940710253,2010-10-08 10:23:07,Arch Dive,400,0,0,1
1,-33.811745656068,151.322046222609,2010-10-08 10:23:36,-,289,0,1,0
1,-33.8118236788918,151.322082606181,2010-10-08 10:23:46,Arch Dive,260,0,1,0
1,-33.8118236788918,151.322082606181,2010-10-08 10:23:46,Blow,260,0,1,0
1,-33.8119017017157,151.322118989752,2010-10-08 10:23:56,Blow,238,0,1,0
1,-33.8121201656226,151.322220863752,2010-10-08 10:24:24,Blow,214,0,1,0
1,-33.812780678257,151.322388666499,2010-10-08 10:25:40,-,192,0,1,0
1,-33.8140582487473,151.32271323234,2010-10-08 10:28:07,-,242,0,1,0
1,-33.8142320678616,151.322757390957,2010-10-08 10:28:27,Blow,249,0,1,0
1,-33.8142929045516,151.322772846474,2010-10-08 10:28:34,Blow,250,0,1,0
1,-33.8143450502859,151.322786094059,2010-10-08 10:28:40,Arch Dive,250,0,1,0
1,-33.8148039066671,151.322911126869,2010-10-08 10:29:11,Blow,221,0,1,0
1,-33.8148039066671,151.322911126869,2010-10-08 10:29:11,Blow,221,0,1,0
1,-33.8149371230358,151.322947426717,2010-10-08 10:29:20,Blow,199,0,1,0
1,-33.8149963303108,151.322963559983,2010-10-08 10:29:24,Blow,189,0,1,0
1,-33.8150111321296,151.3229675933,2010-10-08 10:29:25,Blow,189,0,1,0
1,-33.8155548194719,151.323407719781,2010-10-08 10:29:33,Blow,165,0,1,0
1,-33.8157587022253,151.323572767211,2010-10-08 10:29:36,Blow,158,0,1,0
1,-33.8157587022253,151.323572767211,2010-10-08 10:29:36,Arch Dive,158,0,1,0
1,-33.8152865128002,151.323068268945,2010-10-08 10:29:47,Blow,138,0,1,0
1,-33.8156498917514,151.322853574073,2010-10-08 10:30:08,Arch Dive,132,0,1,0
1,-33.8157364105493,151.322802456247,2010-10-08 10:30:13,Blow,136,0,1,0
1,-33.815788321828,151.322771785551,2010-10-08 10:30:16,Fluke Up Dive,134,0,1,0
1,-33.8167925184048,151.322238685095,2010-10-08 10:31:37,-,132,0,1,1
1,-33.819867095578,151.320606476293,2010-10-08 10:35:45,Blow,223,0,1,1
1,-33.8199166855324,151.320580150345,2010-10-08 10:35:49,Blow,225,0,1,1
1,-33.8199829762877,151.320561186397,2010-10-08 10:35:53,Blow,225,0,1,1
1,-33.8200989851095,151.320527999487,2010-10-08 10:36:00,Blow,227,0,1,1
1,-33.8200989851095,151.320527999487,2010-10-08 10:36:00,Blow,227,0,1,1
1,-33.8201649620156,151.320384846401,2010-10-08 10:36:09,Blow,237,0,1,1
1,-33.8202016158522,151.320305316909,2010-10-08 10:36:14,Blow,241,0,1,1
1,-33.8202822542929,151.320130352026,2010-10-08 10:36:25,Blow,248,0,1,1
1,-33.8203115773623,151.320066728433,2010-10-08 10:36:29,Blow,250,0,1,1
1,-33.8205119006975,151.320050848445,2010-10-08 10:36:40,Fluke Up Dive,233,0,1,1
1,-33.8206575903958,151.320039299363,2010-10-08 10:36:48,Blow,218,0,1,1
1,-33.8208032800941,151.320027750281,2010-10-08 10:36:56,Other,204,0,1,1
1,-33.820857913731,151.320023419376,2010-10-08 10:36:59,Blow,201,0,1,1
1,-33.820857913731,151.320023419376,2010-10-08 10:36:59,Blow,201,0,1,1
1,-33.8243008135651,151.317366900096,2010-10-08 10:42:53,Blow,175,0,1,1
1,-33.8242506369631,151.317171839271,2010-10-08 10:43:03,Blow,186,0,1,1
1,-33.8243720655624,151.317075324771,2010-10-08 10:43:13,-,180,0,1,1
1,-33.824942779979,151.316621706618,2010-10-08 10:44:00,-,125,0,1,1
1,-33.8252099228974,151.316409374717,2010-10-08 10:44:22,Blow,117,0,1,1
1,-33.8254095724248,151.316410160951,2010-10-08 10:44:36,-,103,0,1,1
1,-33.825466615147,151.31641038559,2010-10-08 10:44:40,Blow,99,1,0,1
1,-33.8255214666823,151.316396500512,2010-10-08 10:44:45,Arch Dive,95,1,0,1
1,-33.8256180806445,151.316311098438,2010-10-08 10:44:55,Blow,95,1,1,0
1,-33.825685710418,151.316251316986,2010-10-08 10:45:02,-,93,1,1,0
1,-33.8257533401916,151.316191535534,2010-10-08 10:45:09,Blow,92,1,1,0
1,-33.8258948825512,151.316110798877,2010-10-08 10:45:16,Blow,86,1,1,0
1,-33.8259976359384,151.31614224967,2010-10-08 10:45:22,Fluke Up Dive,77,1,1,0
1,-33.8259976359384,151.31614224967,2010-10-08 10:45:22,Blow,77,1,1,0
1,-33.8261029850782,151.315948039968,2010-10-08 10:45:36,Blow,82,1,1,0
1,-33.8261029850782,151.315948039968,2010-10-08 10:45:36,Blow,82,1,1,0
1,-33.8262090577402,151.31570066896,2010-10-08 10:45:55,-,92,1,0,1
1,-33.8262146405119,151.315687649433,2010-10-08 10:45:56,Blow,92,1,0,1
1,-33.8262593026853,151.315583493219,2010-10-08 10:46:04,Blow,96,1,0,1
1,-33.8262983820871,151.315492356532,2010-10-08 10:46:11,Blow,99,1,1,0
