Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -45 sec
1,-33.8833701605701,151.363514618699,2010-06-13 14:05:00,Blow,600,0,0,1
2,-33.8592389183039,151.35406319375,2010-06-13 14:24:49,Blow,1500,0,0,1
2,-33.8586784557223,151.354983451717,2010-06-13 14:25:06,Blow,1250,0,0,1
2,-33.8598325492826,151.355884585003,2010-06-13 14:25:21,Blow,1000,0,0,2
2,-33.8546544102271,151.354781491187,2010-06-13 14:29:21,Blow,400,0,0,2
2,-33.8535595921144,151.354766183118,2010-06-13 14:29:49,Blow,400,0,0,2
2,-33.8535595921144,151.354766183118,2010-06-13 14:29:49,Blow,400,0,0,2
2,-33.85307894026,151.355178148789,2010-06-13 14:30:00,Blow,400,0,0,2
2,-33.85307894026,151.355178148789,2010-06-13 14:30:00,Blow,400,0,0,2
2,-33.8523999241482,151.355818987368,2010-06-13 14:30:18,Blow,400,0,0,2
2,-33.8523999241482,151.355818987368,2010-06-13 14:30:18,Blow,400,0,0,2
2,-33.8523677675077,151.355511395211,2010-06-13 14:30:34,Blow,300,0,0,2
2,-33.8520790983244,151.356027858685,2010-06-13 14:30:53,Blow,271,0,1,1
2,-33.8519727465201,151.356218134702,2010-06-13 14:31:00,Blow,257,0,1,1
2,-33.8519727465201,151.356218134702,2010-06-13 14:31:00,Blow,257,0,1,1
2,-33.851529594992,151.356676530239,2010-06-13 14:31:25,Fluke Up Dive,216,0,1,2
2,-33.851529594992,151.356676530239,2010-06-13 14:31:25,Blow,216,0,1,2
2,-33.8508525177295,151.357010091809,2010-06-13 14:32:04,-,131,0,1,2
2,-33.8491858660063,151.357831166444,2010-06-13 14:33:40,-,170,0,2,1
2,-33.8476928238375,151.358566712471,2010-06-13 14:35:06,Blow,160,0,2,1
2,-33.8474844923721,151.3586693468,2010-06-13 14:35:18,Blow,163,0,2,1
2,-33.8474844923721,151.3586693468,2010-06-13 14:35:18,Blow,163,0,2,1
2,-33.8471841529564,151.359101809733,2010-06-13 14:35:32,Blow,180,0,2,1
2,-33.8471841529564,151.359101809733,2010-06-13 14:35:32,Blow,180,0,2,1
2,-33.846064990005,151.359726580243,2010-06-13 14:36:13,Blow,150,0,2,1
2,-33.846064990005,151.359726580243,2010-06-13 14:36:13,Blow,150,0,2,1
2,-33.8457027709347,151.359459112505,2010-06-13 14:36:29,Blow,120,0,3,0
2,-33.8450982394211,151.359874297316,2010-06-13 14:36:51,Blow,106,0,3,0
2,-33.8450982394211,151.359874297316,2010-06-13 14:36:51,Blow,106,0,3,0
2,-33.8444348546415,151.360296235865,2010-06-13 14:37:24,Blow,127,0,3,0
2,-33.8444348546415,151.360296235865,2010-06-13 14:37:24,Blow,127,0,3,0
2,-33.8438064040904,151.360659539363,2010-06-13 14:37:54,Blow,155,0,2,1
2,-33.8438064040904,151.360659539363,2010-06-13 14:37:54,Blow,155,0,2,1
2,-33.8432033465894,151.360830209067,2010-06-13 14:38:25,Blow,160,0,2,1
2,-33.8432033465894,151.360830209067,2010-06-13 14:38:25,Blow,160,0,2,1
2,-33.8425577739607,151.361442463491,2010-06-13 14:38:51,Blow,191,0,2,1
2,-33.8425577739607,151.361442463491,2010-06-13 14:38:51,Blow,191,0,2,1
2,-33.8418838656995,151.360619002481,2010-06-13 14:39:06,Arch Dive,108,0,2,1
2,-33.8418838656995,151.360619002481,2010-06-13 14:39:06,Blow,108,0,2,1
2,-33.8416178592695,151.360664125786,2010-06-13 14:39:22,-,94,1,1,1
2,-33.8391240489882,151.361087156775,2010-06-13 14:41:52,-,53,1,2,0
2,-33.8363476068751,151.361558131275,2010-06-13 14:44:39,-,95,1,1,1
