Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -76 sec
1,-33.9141117442091,151.303704842206,2010-06-22 13:59:00,Blow,800,0,0,1
2,-33.8694034807128,151.352568675097,2010-06-22 14:33:14,Blow,700,0,0,1
2,-33.8695937323858,151.352274536566,2010-06-22 14:33:30,Other,600,0,0,1
2,-33.8695288825325,151.352320309923,2010-06-22 14:33:32,Breach,600,0,0,1
2,-33.8694528103594,151.352106955243,2010-06-22 14:33:36,Blow,578,0,0,1
2,-33.8692436118833,151.351520229874,2010-06-22 14:33:47,Other,518,0,0,1
2,-33.8691675397102,151.351306875194,2010-06-22 14:33:51,Other,500,0,0,1
2,-33.8689972146317,151.351587852103,2010-06-22 14:34:00,Blow,501,0,0,1
2,-33.8687133395009,151.35205614695,2010-06-22 14:34:15,Blow,498,0,0,1
2,-33.8687133395009,151.35205614695,2010-06-22 14:34:15,Blow,498,0,0,1
2,-33.8686187144573,151.352212245233,2010-06-22 14:34:20,Other,502,0,0,1
2,-33.8684294643701,151.352524441798,2010-06-22 14:34:30,Blow,500,0,0,1
2,-33.8689364430764,151.35296728852,2010-06-22 14:35:03,Tail Swipe,400,0,0,1
2,-33.8683712254959,151.352913892973,2010-06-22 14:35:18,Blow,400,0,0,1
2,-33.8677683267434,151.352856937722,2010-06-22 14:35:34,Blow,400,0,0,1
2,-33.8676742681305,151.352809571677,2010-06-22 14:35:54,Blow,350,0,0,1
2,-33.8676742681305,151.352809571677,2010-06-22 14:35:54,Blow,350,0,0,1
2,-33.8674072393221,151.352931635606,2010-06-22 14:36:04,Blow,350,0,0,1
2,-33.8672241338535,151.353023183965,2010-06-22 14:36:12,Blow,350,0,0,1
2,-33.8654786824684,151.354721204314,2010-06-22 14:38:25,-,316,0,0,2
2,-33.8646912607909,151.355487228532,2010-06-22 14:39:25,Blow,299,0,1,1
2,-33.8646912607909,151.355487228532,2010-06-22 14:39:25,Blow,299,0,1,1
2,-33.8646256423178,151.355551063884,2010-06-22 14:39:30,Arch Dive,296,0,1,1
2,-33.8643894158145,151.355780871149,2010-06-22 14:39:48,Tail Swipe,295,0,1,1
2,-33.8643500447306,151.35581917236,2010-06-22 14:39:51,Blow,296,0,1,1
2,-33.8642581788683,151.355908541852,2010-06-22 14:39:58,Blow,300,0,0,2
2,-33.8641048036464,151.35582562627,2010-06-22 14:40:11,Blow,278,0,1,1
2,-33.8641048036464,151.35582562627,2010-06-22 14:40:11,Blow,278,0,1,1
2,-33.8642021838555,151.355732666277,2010-06-22 14:40:25,Blow,250,0,1,1
2,-33.8639259512559,151.355997464497,2010-06-22 14:40:40,Arch Dive,252,0,1,1
2,-33.8636299792663,151.356236189005,2010-06-22 14:40:51,Arch Dive,250,0,1,1
2,-33.8629915658856,151.356672840072,2010-06-22 14:41:33,Blow,235,0,1,1
2,-33.8629307646112,151.356714425888,2010-06-22 14:41:37,Blow,235,0,1,1
2,-33.8627483607882,151.356839183335,2010-06-22 14:41:49,Tail Swipe,236,0,1,1
2,-33.8627483607882,151.356839183335,2010-06-22 14:41:50,Arch Dive,236,0,1,1
2,-33.8627102138155,151.356869699824,2010-06-22 14:41:52,Arch Dive,236,0,1,1
2,-33.8606496288863,151.358268096959,2010-06-22 14:43:30,-,249,0,1,1
2,-33.8603342332339,151.358482137337,2010-06-22 14:43:45,Blow,250,0,1,1
2,-33.8587084018849,151.357966882145,2010-06-22 14:45:40,Blow,135,0,2,0
2,-33.8587084018849,151.357966882145,2010-06-22 14:45:40,Blow,135,0,2,0
2,-33.8584810813639,151.358005389902,2010-06-22 14:45:49,Blow,136,0,2,0
2,-33.8574143175611,151.358298956968,2010-06-22 14:46:45,Blow,157,0,2,0
2,-33.8573504898409,151.358333353498,2010-06-22 14:46:48,Blow,161,0,2,0
2,-33.8572904768084,151.35836775004,2010-06-22 14:46:49,Blow,165,0,2,0
2,-33.8572509152474,151.358240698721,2010-06-22 14:46:56,Arch Dive,152,0,2,0
2,-33.8571413111719,151.35825983571,2010-06-22 14:46:59,Blow,156,0,2,0
2,-33.8540224866444,151.360882724197,2010-06-22 14:50:48,Blow,300,0,1,1
2,-33.853900416332,151.361111601501,2010-06-22 14:50:57,Blow,300,0,0,2
2,-33.853986550567,151.361327849275,2010-06-22 14:51:09,Blow,300,0,0,2
2,-33.8535470663492,151.361532369827,2010-06-22 14:51:42,Blow,269,0,1,1
2,-33.8534405247206,151.361581950567,2010-06-22 14:51:50,Blow,263,0,1,1
2,-33.8533872539063,151.361606740937,2010-06-22 14:51:54,Blow,260,0,1,1
2,-33.8529023883796,151.361809205993,2010-06-22 14:52:30,Blow,221,0,1,1
2,-33.8529023883796,151.361809205993,2010-06-22 14:52:30,Arch Dive,221,0,1,1
2,-33.8512363240369,151.362089007311,2010-06-22 14:53:58,-,138,0,1,1
2,-33.849286271454,151.362416502036,2010-06-22 14:55:41,Blow,126,0,2,0
2,-33.8492023481141,151.362416500697,2010-06-22 14:55:49,Blow,126,0,2,0
2,-33.8491744063884,151.36248565282,2010-06-22 14:56:02,Blow,132,0,2,0
2,-33.8491744063884,151.36248565282,2010-06-22 14:56:02,Blow,132,0,2,0
2,-33.8490945601353,151.362453448634,2010-06-22 14:56:10,Arch Dive,129,0,2,0
2,-33.8485871994634,151.362416378377,2010-06-22 14:56:20,Blow,126,0,2,0
2,-33.8485871994634,151.362416378377,2010-06-22 14:56:20,Blow,126,0,2,0
2,-33.8484117233893,151.362446893219,2010-06-22 14:56:32,Blow,126,0,2,0
2,-33.8478648949816,151.362741877326,2010-06-22 14:57:02,Blow,159,0,2,0
2,-33.8478648949816,151.362741877326,2010-06-22 14:57:02,Blow,159,0,2,0
2,-33.8475443096328,151.362760726508,2010-06-22 14:57:19,Blow,166,0,2,0
2,-33.8475443096328,151.362760726508,2010-06-22 14:57:19,Blow,166,0,2,0
2,-33.8465185805111,151.363173948752,2010-06-22 14:58:04,Blow,200,0,2,0
2,-33.8464232130794,151.363204464185,2010-06-22 14:58:11,Blow,200,0,2,0
2,-33.8484709721249,151.36096283195,2010-06-22 14:58:30,Blow,53,1,1,0
2,-33.8444454924984,151.364458584882,2010-06-22 14:59:37,Blow,240,0,1,1
2,-33.8444187896175,151.36448910174,2010-06-22 14:59:38,Blow,240,0,1,1
2,-33.8446447800534,151.363264365719,2010-06-22 14:59:56,Blow,100,1,1,0
2,-33.8443624924557,151.363432209379,2010-06-22 15:00:09,Blow,100,0,2,0
2,-33.8431794678979,151.364707011724,2010-06-22 15:01:02,Blow,169,0,1,1
2,-33.8430782450037,151.36461993032,2010-06-22 15:01:13,Blow,152,0,1,1
2,-33.8427253204226,151.364891208304,2010-06-22 15:01:32,Blow,158,0,1,1
2,-33.8422940331781,151.36547116232,2010-06-22 15:02:48,-,160,0,2,0
2,-33.8408923496335,151.367356012875,2010-06-22 15:06:55,Blow,269,0,1,1
2,-33.8408084262937,151.367584891578,2010-06-22 15:07:05,Blow,284,0,1,1
2,-33.8413040081472,151.367577026293,2010-06-22 15:07:20,Blow,313,0,0,2
2,-33.8411059726799,151.368775088231,2010-06-22 15:07:37,Blow,368,0,0,2
2,-33.8412776340567,151.369248117099,2010-06-22 15:07:51,Blow,391,0,0,2
2,-33.8408447841462,151.368847391625,2010-06-22 15:08:15,Blow,296,0,2,0
2,-33.8408485988435,151.368954203255,2010-06-22 15:08:20,Blow,297,0,2,0
2,-33.8408447841462,151.369076273461,2010-06-22 15:08:29,Blow,292,0,2,0
2,-33.8405024722562,151.36881487566,2010-06-22 15:08:38,Arch Dive,240,0,2,0
2,-33.8406295606936,151.368678222583,2010-06-22 15:08:44,Blow,222,0,2,0
2,-33.8399196669323,151.369407860108,2010-06-22 15:09:05,Blow,236,0,2,0
2,-33.8398777052625,151.369468894166,2010-06-22 15:09:08,Arch Dive,241,0,2,0
2,-33.8394172618255,151.369320754132,2010-06-22 15:09:20,Blow,200,0,2,0
2,-33.8394640845154,151.369667520723,2010-06-22 15:09:30,Blow,225,0,2,0
2,-33.8394564551208,151.36968277932,2010-06-22 15:09:33,Blow,225,0,2,0
2,-33.8390653194147,151.369660182554,2010-06-22 15:09:50,Blow,200,0,2,0
2,-33.8383302890077,151.370202674577,2010-06-22 15:10:40,Blow,207,0,2,0
2,-33.8380121866805,151.370247233836,2010-06-22 15:10:56,Blow,202,0,2,0
2,-33.8375549145851,151.37031128777,2010-06-22 15:11:19,Blow,200,0,2,0
2,-33.836118535013,151.370688487541,2010-06-22 15:12:57,Blow,250,0,2,0
2,-33.8356777181367,151.370448577403,2010-06-22 15:13:25,Blow,250,0,2,0
2,-33.8353502615228,151.370605022622,2010-06-22 15:13:45,Blow,278,0,1,1
2,-33.8351046690624,151.370722356535,2010-06-22 15:14:00,Blow,300,0,1,1
2,-33.834608364531,151.371055461306,2010-06-22 15:14:35,Arch Dive,345,0,0,2
2,-33.8339277183164,151.371512290707,2010-06-22 15:15:23,-,399,0,0,2
2,-33.8328074880883,151.372264155761,2010-06-22 15:16:42,Blow,377,0,0,2
2,-33.8316099559207,151.373004161457,2010-06-22 15:17:00,Blow,485,0,0,2
2,-33.8318837769814,151.374424853161,2010-06-22 15:17:21,Blow,397,0,0,2
2,-33.8316719730484,151.374338143767,2010-06-22 15:17:28,Blow,361,0,0,2
2,-33.8307944996118,151.373978919135,2010-06-22 15:17:57,Blow,254,0,1,1
2,-33.8305524379741,151.373879822684,2010-06-22 15:18:05,Blow,241,0,1,1
2,-33.8302196032222,151.373743565065,2010-06-22 15:18:16,Blow,227,0,1,1
3,-33.8282312732397,151.3620648075,2010-06-22 15:23:21,Blow,800,0,0,1
3,-33.8282312732397,151.3620648075,2010-06-22 15:23:21,Blow,800,0,0,1
