Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -23 sec
1,-33.8488320689499,151.314541803865,2010-10-10 13:46:54,Blow,44,2,0,1
1,-33.8490121058248,151.314458342014,2010-10-10 13:47:09,Blow,42,2,0,1
1,-33.8493601771164,151.314296982434,2010-10-10 13:47:38,-,42,2,0,1
1,-33.8506204352409,151.313712749476,2010-10-10 13:49:23,-,58,1,2,0
1,-33.8511725483241,151.313456799799,2010-10-10 13:50:09,Blow,65,1,2,0
1,-33.8512793247234,151.313508252815,2010-10-10 13:50:19,Blow,72,1,2,0
1,-33.8514288116823,151.313580287038,2010-10-10 13:50:33,-,83,1,2,0
1,-33.8518665949192,151.313791244404,2010-10-10 13:51:14,-,121,0,3,0
1,-33.8523791216357,151.314038218882,2010-10-10 13:52:02,Other,140,0,3,0
1,-33.8524325098353,151.314063945391,2010-10-10 13:52:07,Blow,142,0,3,0
1,-33.8524645427551,151.314079381295,2010-10-10 13:52:10,Blow,143,0,3,0
1,-33.852656546262,151.314203196792,2010-10-10 13:52:25,Blow,153,0,3,0
1,-33.8527849423234,151.314199450507,2010-10-10 13:52:37,-,180,0,2,0
1,-33.8541117016247,151.314160738899,2010-10-10 13:54:41,Blow,126,0,2,0
1,-33.8542507973579,151.314156680424,2010-10-10 13:54:54,Blow,120,0,2,0
1,-33.8543256950604,151.314154495091,2010-10-10 13:55:01,Blow,117,0,2,0
1,-33.8546038865268,151.314146378141,2010-10-10 13:55:27,Blow,106,0,2,0
1,-33.8546252858704,151.31414575376,2010-10-10 13:55:29,Blow,105,0,2,0
1,-33.8546252858704,151.31414575376,2010-10-10 13:55:29,Blow,105,0,2,0
1,-33.8547536819318,151.314142007475,2010-10-10 13:55:41,Blow,100,1,1,0
1,-33.8547536819318,151.314142007475,2010-10-10 13:55:41,Blow,100,1,1,0
1,-33.8562195369663,151.314099237392,2010-10-10 13:57:58,-,46,1,1,0
1,-33.8568187185862,151.31408175473,2010-10-10 13:58:54,-,38,1,1,0
1,-33.8580170818261,151.314046789407,2010-10-10 14:00:46,-,26,1,1,0
1,-33.8593010424402,151.31400932656,2010-10-10 14:02:46,Blow,18,1,1,0
1,-33.859408039158,151.314006204656,2010-10-10 14:02:56,Blow,19,1,0,1
1,-33.8593977393023,151.314006534057,2010-10-10 14:03:12,Blow,8,1,1,0
1,-33.8595188414836,151.314022818838,2010-10-10 14:03:21,-,24,1,1,0
1,-33.8595592088774,151.314028247098,2010-10-10 14:03:24,Blow,30,1,1,0
1,-33.8595995762711,151.314033675358,2010-10-10 14:03:27,Blow,37,1,1,0
1,-33.8597072226545,151.314048150719,2010-10-10 14:03:35,Blow,55,1,1,0
1,-33.8597072226545,151.314048150719,2010-10-10 14:03:35,Blow,55,1,1,0
1,-33.8598821480275,151.31407167318,2010-10-10 14:03:48,Blow,84,1,1,0
1,-33.8599494270171,151.314080720281,2010-10-10 14:03:53,Blow,95,1,1,0
1,-33.8600167060067,151.314089767381,2010-10-10 14:03:58,Blow,107,0,2,0
1,-33.8602617374444,151.314530562082,2010-10-10 14:04:16,-,165,0,2,0
1,-33.860316188875,151.31462851646,2010-10-10 14:04:20,Blow,178,0,2,0
1,-33.860316188875,151.31462851646,2010-10-10 14:04:20,Blow,178,0,2,0
1,-33.860316188875,151.31462851646,2010-10-10 14:04:20,Blow,178,0,2,0
1,-33.8605091071028,151.314314933753,2010-10-10 14:04:48,-,120,0,2,0
1,-33.8605435567864,151.314258936841,2010-10-10 14:04:53,Blow,111,0,2,0
