Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction 0 sec
1,-33.9268331661374,151.3142230919,2010-06-30 14:07:00,Blow,1500,0,0,1
1,-33.9264057767801,151.314413326113,2010-06-30 14:07:30,-,1274,0,0,1
1,-33.9243543078651,151.315326450334,2010-06-30 14:09:54,-,164,0,1,1
1,-33.9228441988026,151.315998611219,2010-06-30 14:11:40,-,112,0,1,1
1,-33.9224880410049,151.31615713973,2010-06-30 14:12:05,Blow,100,1,0,1
1,-33.9241610468996,151.316790644384,2010-06-30 14:12:19,Blow,167,0,1,1
1,-33.9215629463152,151.315646989691,2010-06-30 14:12:49,Blow,150,0,1,1
1,-33.9213305113725,151.314648594405,2010-06-30 14:13:00,Arch Dive,58,1,1,0
1,-33.9204403784211,151.315466358623,2010-06-30 14:13:48,-,39,2,1,0
1,-33.9181223238602,151.317595952941,2010-06-30 14:15:53,-,221,0,2,0
1,-33.9156188249345,151.319895914805,2010-06-30 14:18:08,Blow,387,0,0,2
1,-33.9153255353494,151.318975663568,2010-06-30 14:18:20,Blow,250,0,2,0
1,-33.9147495232653,151.320972833925,2010-06-30 14:18:40,Blow,300,0,1,1
1,-33.9139459885578,151.321679448807,2010-06-30 14:19:05,Blow,250,0,2,0
1,-33.9137993824618,151.32193262115,2010-06-30 14:19:26,Blow,197,0,2,0
1,-33.9136131198355,151.322233815282,2010-06-30 14:19:38,Arch Dive,195,0,2,0
1,-33.9091724770094,151.326582181175,2010-06-30 14:24:35,Blow,200,0,2,0
1,-33.9089323617676,151.327209226944,2010-06-30 14:24:52,Blow,210,0,2,0
1,-33.9083144427397,151.327482087672,2010-06-30 14:25:11,Blow,183,0,2,0
1,-33.9081696765615,151.327649292412,2010-06-30 14:25:25,Blow,173,0,2,0
1,-33.9078242966612,151.327854632467,2010-06-30 14:25:42,Blow,172,0,2,0
1,-33.9074518658823,151.328408781837,2010-06-30 14:26:10,Arch Dive,167,0,2,0
1,-33.9061318687441,151.328880472608,2010-06-30 14:27:10,-,55,1,1,0
1,-33.9034918744676,151.329823854149,2010-06-30 14:29:10,Blow,150,0,2,0
1,-33.9031864477865,151.329825206047,2010-06-30 14:29:22,Blow,145,0,2,0
1,-33.9025359528652,151.329858576566,2010-06-30 14:29:46,Blow,140,0,2,0
1,-33.9017003415401,151.330377903615,2010-06-30 14:30:29,Blow,147,0,2,0
