Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction 511 sec
1,-33.934536585855,151.306872774088,2010-06-08 15:17:02,Blow,800,0,0,1
1,-33.9342638360815,151.306489130695,2010-06-08 15:17:08,Blow,804,0,0,1
1,-33.9340820028991,151.306233368432,2010-06-08 15:17:12,Blow,805,0,0,1
1,-33.9336728782388,151.305657903342,2010-06-08 15:17:21,Blow,800,0,0,1
1,-33.9334001284653,151.305274259949,2010-06-08 15:17:27,Blow,800,0,0,1
1,-33.9329455455094,151.304634854293,2010-06-08 15:17:37,Blow,800,0,0,1
1,-33.9333546529372,151.304776831994,2010-06-08 15:17:45,Blow,703,0,0,1
1,-33.9335080682227,151.304830073632,2010-06-08 15:17:48,Blow,672,0,0,1
1,-33.9336614835081,151.30488331527,2010-06-08 15:17:51,Blow,624,0,0,1
1,-33.9337637603651,151.304918809695,2010-06-08 15:17:53,Blow,125,0,2,1
1,-33.9335405406314,151.305008207205,2010-06-08 15:18:05,Blow,122,0,2,1
1,-33.9332429143199,151.305127403884,2010-06-08 15:18:21,Blow,132,0,2,1
1,-33.9332429143199,151.305127403884,2010-06-08 15:18:21,Blow,132,0,2,1
1,-33.9330941011642,151.305187002224,2010-06-08 15:18:29,Arch Dive,143,0,2,1
1,-33.9330941011642,151.305187002224,2010-06-08 15:18:29,Arch Dive,143,0,2,1
1,-33.9330568978752,151.305201901809,2010-06-08 15:18:31,Arch Dive,135,0,2,1
1,-33.932889483075,151.305268949941,2010-06-08 15:18:40,Blow,103,0,2,1
1,-33.932852279786,151.305283849526,2010-06-08 15:18:42,-,98,1,1,1
1,-33.9322756288075,151.305514793093,2010-06-08 15:19:13,-,124,0,3,0
1,-33.9298388133818,151.306490715909,2010-06-08 15:21:24,Arch Dive,202,0,3,0
1,-33.92968041602,151.306568241372,2010-06-08 15:21:35,Blow,177,0,3,0
1,-33.9294958402487,151.306516278442,2010-06-08 15:21:44,Blow,171,0,3,0
1,-33.9294958402487,151.306516278442,2010-06-08 15:21:44,Arch Dive,171,0,3,0
1,-33.9292423784921,151.306794595896,2010-06-08 15:22:05,Arch Dive,145,0,3,0
1,-33.9291216824176,151.306927128016,2010-06-08 15:22:15,Blow,133,0,3,0
1,-33.9287202557018,151.306939564687,2010-06-08 15:22:34,Blow,140,0,3,0
1,-33.9283822121517,151.306950037672,2010-06-08 15:22:50,Blow,146,0,3,0
1,-33.9284419790381,151.30710365755,2010-06-08 15:22:53,Arch Dive,129,0,3,0
1,-33.9284419790381,151.30710365755,2010-06-08 15:22:53,Fluke Up Dive,129,0,3,0
1,-33.9281576256296,151.306987044904,2010-06-08 15:23:08,Blow,144,0,3,0
1,-33.9281576256296,151.306987044904,2010-06-08 15:23:08,Blow,144,0,3,0
1,-33.9281007549479,151.306963722375,2010-06-08 15:23:11,Fluke Up Dive,148,0,3,0
1,-33.9281671594583,151.307220996408,2010-06-08 15:23:22,Blow,121,0,3,0
1,-33.92796543285,151.307425047915,2010-06-08 15:23:25,Blow,115,0,3,0
1,-33.9276344834759,151.307246693763,2010-06-08 15:23:42,Blow,145,0,3,0
1,-33.9275777697305,151.307026092879,2010-06-08 15:23:43,Blow,139,0,3,0
1,-33.9275777697305,151.307026092879,2010-06-08 15:23:43,Blow,139,0,3,0
1,-33.9273534544807,151.306921921011,2010-06-08 15:23:55,Arch Dive,122,0,3,0
1,-33.9255634918449,151.307439025044,2010-06-08 15:25:37,-,125,0,3,0
1,-33.9237384319024,151.307966268371,2010-06-08 15:27:21,Arch Dive,135,0,3,0
1,-33.9236886484762,151.30797456711,2010-06-08 15:27:23,Blow,136,0,3,0
1,-33.92324059764,151.308049255753,2010-06-08 15:27:41,Fluke Up Dive,145,0,3,0
1,-33.9231939855542,151.30797773016,2010-06-08 15:27:48,Blow,130,0,3,0
1,-33.9228816063189,151.308300656266,2010-06-08 15:28:02,Blow,140,0,3,0
1,-33.9227031038988,151.308485185469,2010-06-08 15:28:10,Blow,145,0,3,0
1,-33.9230720334822,151.307908516669,2010-06-08 15:28:14,Arch Dive,69,1,2,0
1,-33.9227048096137,151.30822699714,2010-06-08 15:28:21,Arch Dive,99,1,2,0
1,-33.9223537849829,151.308338564035,2010-06-08 15:28:27,Blow,119,0,3,0
1,-33.9220959983491,151.308436569157,2010-06-08 15:28:39,Blow,126,0,3,0
1,-33.9220530339102,151.308452903344,2010-06-08 15:28:41,Fluke Up Dive,127,0,3,0
1,-33.9218167294959,151.308542741372,2010-06-08 15:28:52,Fluke Up Dive,134,0,3,0
1,-33.9215589428622,151.308640746494,2010-06-08 15:29:04,Blow,141,0,3,0
1,-33.9203187899738,151.30932954304,2010-06-08 15:30:27,-,151,0,3,0
1,-33.9198556003408,151.3095868044,2010-06-08 15:30:58,-,155,0,3,0
1,-33.9197984985763,151.309541822367,2010-06-08 15:31:02,Blow,147,0,3,0
1,-33.9196664925343,151.309660468566,2010-06-08 15:31:14,Arch Dive,131,0,3,0
1,-33.9192091096172,151.309611091921,2010-06-08 15:31:37,Blow,125,0,3,0
1,-33.9192091096172,151.309611091921,2010-06-08 15:31:37,Blow,125,0,3,0
1,-33.9188215437769,151.309782948077,2010-06-08 15:31:58,Blow,117,0,3,0
1,-33.9178434014179,151.310216680279,2010-06-08 15:32:51,Arch Dive,101,0,3,0
1,-33.9177695793531,151.310249414785,2010-06-08 15:32:55,Blow,99,1,2,0
1,-33.9177695793531,151.310249414785,2010-06-08 15:32:55,Fluke Up Dive,99,1,2,0
1,-33.9172704586163,151.31042666702,2010-06-08 15:33:18,Blow,100,0,3,0
1,-33.9169449450923,151.310542266304,2010-06-08 15:33:33,Blow,107,0,3,0
1,-33.9168312929206,151.31060022191,2010-06-08 15:33:39,Blow,107,0,3,0
1,-33.9168167844212,151.31039296626,2010-06-08 15:33:48,Fluke Up Dive,117,0,3,0
1,-33.9167032615326,151.310572864473,2010-06-08 15:33:51,Blow,110,0,3,0
1,-33.9164060687703,151.31037200111,2010-06-08 15:34:01,Arch Dive,142,0,3,0
1,-33.9161704477126,151.310487447575,2010-06-08 15:34:20,Blow,145,0,3,0
1,-33.9157470163162,151.310624769921,2010-06-08 15:34:41,Blow,145,0,3,0
