Pod,Latitude,Longitude,Time,Behaviour,Closest boat (m),Boats < 100,Boats < 300,Boats > 300
# Time correction -18 sec
1,-33.8338377164033,151.33138194159,2010-07-22 10:29:30,Blow,200,0,1,0
1,-33.8326620373199,151.331565134416,2010-07-22 10:30:28,Blow,139,0,1,0
1,-33.832225099102,151.331705463455,2010-07-22 10:30:42,Blow,149,0,1,0
1,-33.8314436107456,151.33178887515,2010-07-22 10:31:15,Blow,151,0,1,0
1,-33.8308587837985,151.33216512141,2010-07-22 10:31:45,Blow,148,0,1,0
1,-33.8308197953353,151.332190204494,2010-07-22 10:31:47,Blow,148,0,1,0
1,-33.8308197953353,151.332190204494,2010-07-22 10:31:47,Blow,148,0,1,0
1,-33.8306053587881,151.332328161455,2010-07-22 10:31:58,Blow,146,0,1,0
1,-33.8300400260725,151.332691866173,2010-07-22 10:32:27,Blow,129,0,1,0
1,-33.8296868583073,151.332639852038,2010-07-22 10:32:47,Other,126,0,1,0
1,-33.8279815844724,151.332561601488,2010-07-22 10:33:43,Blow,205,0,1,0
1,-33.8276770712876,151.332547628176,2010-07-22 10:33:53,Blow,206,0,1,0
1,-33.8276466199691,151.332546230845,2010-07-22 10:33:54,Blow,200,0,1,0
1,-33.825193708318,151.332929339902,2010-07-22 10:34:31,Blow,248,0,1,0
1,-33.8241057592609,151.333135959555,2010-07-22 10:35:08,Blow,170,0,1,0
1,-33.8240469512037,151.333147128185,2010-07-22 10:35:10,Blow,164,0,1,0
1,-33.8240469512037,151.333147128185,2010-07-22 10:35:10,Blow,164,0,1,0
1,-33.823341254518,151.333281151744,2010-07-22 10:35:34,Blow,141,0,1,0
1,-33.8225179532698,151.333117791606,2010-07-22 10:36:35,Blow,84,1,0,0
1,-33.8223559923685,151.333085655185,2010-07-22 10:36:47,Blow,96,1,0,0
1,-33.8221130510165,151.333037450554,2010-07-22 10:37:05,Blow,119,0,1,0
1,-33.822086057533,151.333032094484,2010-07-22 10:37:07,Blow,122,0,1,0
1,-33.8219915803406,151.333013348239,2010-07-22 10:37:14,Blow,133,0,1,0
1,-33.8207258073135,151.333219138883,2010-07-22 10:37:33,-,103,0,1,0
1,-33.8192601753874,151.333457422787,2010-07-22 10:37:55,Blow,139,0,1,0
1,-33.8188309440485,151.333184137418,2010-07-22 10:38:19,Fluke Up Dive,147,0,2,0
1,-33.8180579595521,151.333339065609,2010-07-22 10:38:53,-,140,0,2,0
1,-33.8179670201996,151.333357292456,2010-07-22 10:38:57,Blow,138,0,2,0
1,-33.8168174387715,151.331944440714,2010-07-22 10:39:20,Blow,276,0,2,0
1,-33.8170926261601,151.33287540923,2010-07-22 10:39:31,-,117,0,3,0
1,-33.8172427283721,151.333383210239,2010-07-22 10:39:37,Blow,129,0,3,0
1,-33.8172427283721,151.333383210239,2010-07-22 10:39:37,Blow,129,0,3,0
1,-33.8172122629306,151.333471998255,2010-07-22 10:39:50,Blow,103,0,3,0
1,-33.8164611229707,151.333238507551,2010-07-22 10:40:25,Blow,87,1,2,0
